student_id,mentor_id,parent_id,Week_1_Attendance,Week_2_Attendance,Week_3_Attendance,Week_4_Attendance,Week_5_Attendance,Week_6_Attendance,Week_7_Attendance,Week_8_Attendance,Week_9_Attendance,Week_10_Attendance,Week_11_Attendance,Week_12_Attendance,Attendance_Decline_Score,Is_Declining_Attendance,Average_Attendance,Lowest_Week_Attendance,Highest_Week_Attendance
201181,400006,501181,88,94,96,98,95,95,99,94,96,90,93,86,3,No,93.67,86,99
201182,400007,501182,75,70,78,72,76,71,83,79,82,78,77,75,-2.33,No,76.33,70,83
201183,400008,501183,82,84,98,97,97,93,83,85,91,94,96,83,-3,No,90.25,82,98
201184,400009,501184,93,99,100,90,96,87,90,100,86,87,95,88,7.33,No,92.58,86,100
201185,400010,501185,96,82,96,88,89,94,82,88,84,94,84,88,2.67,No,88.75,82,96
201186,400011,501186,76,91,80,78,88,84,87,91,86,81,91,87,-4,No,85,76,91
201187,400012,501187,61,82,62,58,85,75,81,82,71,55,72,53,8.33,No,69.75,53,85
201188,400013,501188,92,96,96,82,91,91,94,83,90,91,93,93,2.33,No,91,82,96
201189,400014,501189,82,82,78,70,76,82,76,81,77,82,70,79,3.67,No,77.92,70,82
201190,400015,501190,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
201191,400016,501191,88,81,91,81,80,85,84,88,91,84,83,82,3.67,No,84.83,80,91
201192,400017,501192,86,77,91,79,86,87,87,77,79,77,79,88,3.33,No,82.75,77,91
201193,400018,501193,99,94,97,100,94,100,100,100,98,91,87,98,4.67,No,96.5,87,100
201194,400019,501194,53,72,60,81,53,66,63,74,61,61,72,55,-1,No,64.25,53,81
201195,400020,501195,88,84,87,80,83,84,95,89,92,80,83,95,0.33,No,86.67,80,95
201196,400021,501196,85,82,81,95,92,86,93,79,95,90,90,86,-6,No,87.83,79,95
201197,400022,501197,79,92,83,84,85,79,92,85,90,92,94,85,-5.67,No,86.67,79,94
201198,400023,501198,98,100,100,98,99,96,92,100,96,89,87,96,8.67,No,95.92,87,100
201199,400024,501199,70,73,72,82,73,70,73,71,76,83,72,81,-7,No,74.67,70,83
201200,400025,501200,80,76,72,68,64,60,56,52,48,44,40,36,36,Yes,58,36,80
201201,400001,501201,63,70,58,64,71,76,55,57,85,82,59,50,0,No,65.83,50,85
201202,400002,501202,74,87,84,90,87,78,76,84,80,76,77,77,5,No,80.83,74,90
201203,400003,501203,92,100,89,100,100,87,93,99,100,99,99,94,-3.67,No,96,87,100
201204,400004,501204,88,94,84,95,81,86,84,92,89,95,87,89,-1.67,No,88.67,81,95
201205,400005,501205,73,73,82,70,72,75,70,74,82,78,73,78,-0.33,No,75,70,82
201206,400006,501206,93,90,93,91,95,97,91,100,97,100,100,90,-4.67,No,94.75,90,100
201207,400007,501207,95,86,92,86,96,97,100,99,86,99,87,89,-0.67,No,92.67,86,100
201208,400008,501208,71,59,68,68,84,54,82,72,60,82,65,82,-10.33,No,70.58,54,84
201209,400009,501209,88,83,85,93,86,91,97,97,98,96,91,85,-5.33,No,90.83,83,98
201210,400010,501210,78,74,70,66,62,58,54,50,46,42,38,34,36,Yes,56,34,78
201211,400011,501211,81,92,90,93,92,90,83,95,84,83,91,82,2.33,No,88,81,95
201212,400012,501212,95,93,85,89,94,93,94,91,93,95,99,100,-7,No,93.42,85,100
201213,400013,501213,92,82,87,93,90,90,80,81,82,91,91,92,-4.33,No,87.58,80,93
201214,400014,501214,97,87,85,87,92,87,93,81,84,90,83,85,3.67,No,87.58,81,97
201215,400015,501215,79,51,76,74,56,85,70,64,76,52,83,81,-3.33,No,70.58,51,85
201216,400016,501216,85,98,88,84,88,84,91,90,87,86,89,84,4,No,87.83,84,98
201217,400017,501217,98,97,100,98,92,99,90,85,91,99,92,94,3.33,No,94.58,85,100
201218,400018,501218,91,82,87,86,88,90,75,89,78,75,86,87,4,No,84.5,75,91
201219,400019,501219,92,86,83,90,92,92,78,87,85,89,91,83,-0.67,No,87.33,78,92
201220,400020,501220,90,86,82,78,74,70,66,62,58,54,50,46,36,Yes,68,46,90
201221,400021,501221,76,86,82,74,84,82,87,89,81,75,85,90,-2,No,82.58,74,90
201222,400022,501222,77,84,57,53,60,71,63,56,58,61,77,76,1.33,No,66.08,53,84
201223,400023,501223,81,79,86,87,72,72,81,87,72,80,71,73,7.33,No,78.42,71,87
201224,400024,501224,88,79,86,90,76,77,76,78,77,77,90,82,1.33,No,81.33,76,90
201225,400025,501225,99,93,91,95,97,90,92,98,92,90,95,90,2.67,No,93.5,90,99
201226,400001,501226,86,93,88,91,88,100,95,97,100,87,100,92,-4,No,93.08,86,100
201227,400002,501227,74,77,71,82,80,75,79,76,82,73,74,73,0.67,No,76.33,71,82
201228,400003,501228,86,91,96,94,85,94,90,94,87,90,95,99,-3.67,No,91.75,85,99
201229,400004,501229,52,64,58,65,85,84,78,76,79,74,77,52,-9.67,No,70.33,52,85
201230,400005,501230,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
201231,400006,501231,84,95,89,81,85,88,79,85,94,85,93,88,0.67,No,87.17,79,95
201232,400007,501232,82,76,92,79,92,82,89,83,81,82,90,76,0.67,No,83.67,76,92
201233,400008,501233,84,84,79,88,77,72,87,75,83,81,74,82,3.33,No,80.5,72,88
201234,400009,501234,77,77,73,72,85,86,83,71,80,84,84,82,-7.67,No,79.5,71,86
201235,400010,501235,96,83,85,85,82,88,82,85,97,95,91,95,-5.67,No,88.67,82,97
201236,400011,501236,52,72,82,61,65,50,63,76,50,74,78,81,-9,No,67,50,82
201237,400012,501237,98,86,88,91,98,88,95,93,93,97,85,89,0.33,No,91.75,85,98
201238,400013,501238,88,92,94,87,90,82,88,89,86,93,90,84,2.33,No,88.58,82,94
201239,400014,501239,92,87,87,94,82,88,82,91,79,81,94,89,0.67,No,87.17,79,94
201240,400015,501240,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
201241,400016,501241,73,80,83,85,77,77,81,72,80,84,83,79,-3.33,No,79.5,72,85
201242,400017,501242,95,81,91,81,93,80,86,96,86,82,87,88,3.33,No,87.17,80,96
201243,400018,501243,70,53,61,81,70,82,77,53,65,69,72,74,-10.33,No,68.92,53,82
201244,400019,501244,80,79,77,80,82,84,77,81,83,87,74,83,-2.67,No,80.58,74,87
201245,400020,501245,79,79,84,85,73,81,75,70,75,74,77,73,6,No,77.08,70,85
201246,400021,501246,83,93,84,97,93,86,97,93,95,89,96,94,-6.33,No,91.67,83,97
201247,400022,501247,78,87,72,78,83,80,87,86,77,85,88,75,-3.67,No,81.33,72,88
201248,400023,501248,91,88,89,90,93,87,90,92,89,100,85,97,-4.67,No,90.92,85,100
201249,400024,501249,83,79,80,75,88,83,80,82,83,80,74,77,3.67,No,80.33,74,88
201250,400025,501250,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
201251,400001,501251,100,91,86,92,84,85,91,95,96,91,84,90,4,No,90.42,84,100
201252,400002,501252,88,76,85,87,78,82,81,72,81,86,84,83,-1.33,No,81.92,72,88
201253,400003,501253,84,94,97,94,85,83,87,85,92,82,97,94,0.67,No,89.5,82,97
201254,400004,501254,85,82,84,81,78,81,86,84,73,88,77,78,2.67,No,81.42,73,88
201255,400005,501255,72,78,81,72,83,76,79,81,73,79,73,70,3,No,76.42,70,83
201256,400006,501256,85,86,79,88,91,80,82,94,84,91,83,95,-6.33,No,86.5,79,95
201257,400007,501257,65,63,75,69,53,82,68,81,68,55,55,77,5.33,No,67.58,53,82
201258,400008,501258,82,81,75,81,77,75,77,86,87,81,86,87,-5.33,No,81.25,75,87
201259,400009,501259,76,88,80,83,82,81,74,81,72,82,86,84,-2.67,No,80.75,72,88
201260,400010,501260,75,71,67,63,59,55,51,47,43,39,35,31,36,Yes,53,31,75
201261,400011,501261,83,74,75,72,88,81,88,85,74,73,84,85,-3.33,No,80.17,72,88
201262,400012,501262,70,73,80,70,77,81,70,71,82,76,78,74,-1.67,No,75.17,70,82
201263,400013,501263,86,95,87,92,91,85,83,96,95,98,92,93,-5,No,91.08,83,98
201264,400014,501264,64,59,54,77,72,53,61,67,59,63,83,62,-10.33,No,64.5,53,83
201265,400015,501265,86,86,78,92,80,80,78,92,83,94,89,78,-3.67,No,84.67,78,94
201266,400016,501266,79,72,83,72,85,85,86,75,80,82,79,79,-2,No,79.75,72,86
201267,400017,501267,76,88,75,81,87,83,84,81,75,78,78,82,0.33,No,80.67,75,88
201268,400018,501268,90,90,85,90,100,87,96,90,86,100,96,89,-6.67,No,91.58,85,100
201269,400019,501269,84,82,70,73,75,83,83,75,80,71,80,71,4.67,No,77.25,70,84
201270,400020,501270,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
201271,400021,501271,58,67,54,64,68,65,53,65,60,73,52,60,-2,No,61.58,52,73
201272,400022,501272,90,94,86,89,89,98,91,91,83,89,97,94,-3.33,No,90.92,83,98
201273,400023,501273,86,84,86,82,89,94,78,84,85,78,94,91,-2.33,No,85.92,78,94
201274,400024,501274,95,90,96,100,94,91,88,100,97,87,97,88,3,No,93.58,87,100
201275,400025,501275,91,90,78,85,75,85,78,79,81,89,90,80,0,No,83.42,75,91
201276,400001,501276,71,71,85,78,79,78,85,77,73,72,85,73,-1,No,77.25,71,85
201277,400002,501277,90,82,82,88,90,93,94,98,98,90,98,94,-9.33,No,91.42,82,98
201278,400003,501278,81,63,80,68,67,74,75,74,50,78,58,64,8,No,69.33,50,81
201279,400004,501279,91,80,88,94,87,82,83,79,82,79,85,92,1,No,85.17,79,94
201280,400005,501280,87,83,79,75,71,67,63,59,55,51,47,43,36,Yes,65,43,87
201281,400006,501281,92,100,90,97,90,95,86,95,92,93,97,89,1,No,93,86,100
201282,400007,501282,79,83,91,89,94,93,90,83,92,92,88,80,-2.33,No,87.83,79,94
201283,400008,501283,76,86,79,85,88,89,75,87,83,77,81,75,2.67,No,81.75,75,89
201284,400009,501284,84,81,89,86,82,79,90,81,81,74,80,85,5,No,82.67,74,90
201285,400010,501285,73,58,75,52,83,84,72,62,61,85,79,65,-7.67,No,70.75,52,85
201286,400011,501286,76,78,78,84,91,85,90,86,84,91,82,90,-10.33,No,84.58,76,91
201287,400012,501287,82,89,82,94,95,83,90,92,93,91,96,95,-9.67,No,90.17,82,96
201288,400013,501288,86,77,75,80,82,74,84,89,80,86,77,75,0,No,80.42,74,89
201289,400014,501289,83,92,86,98,93,96,91,89,84,98,88,86,-3.67,No,90.33,83,98
201290,400015,501290,87,83,79,75,71,67,63,59,55,51,47,43,36,Yes,65,43,87
201291,400016,501291,97,97,85,96,86,95,93,99,97,88,90,96,1.67,No,93.25,85,99
201292,400017,501292,69,54,57,52,66,84,71,78,85,76,78,57,-10.33,No,68.92,52,85
201293,400018,501293,83,81,86,76,73,75,74,76,86,87,82,76,1.67,No,79.58,73,87
201294,400019,501294,77,87,75,91,84,78,86,85,86,81,89,82,-4.33,No,83.42,75,91
201295,400020,501295,76,74,82,81,74,71,84,78,79,80,83,70,-0.33,No,77.67,70,84
201296,400021,501296,85,95,90,90,85,90,91,82,82,83,90,83,4.67,No,87.17,82,95
201297,400022,501297,92,94,82,85,88,84,82,94,90,82,95,96,-1.67,No,88.67,82,96
201298,400023,501298,85,88,77,77,88,82,81,76,86,78,80,80,4,No,81.5,76,88
201299,400024,501299,81,59,73,57,80,62,76,76,70,67,78,73,-1.67,No,71,57,81
201300,400025,501300,87,83,79,75,71,67,63,59,55,51,47,43,36,Yes,65,43,87
201301,400001,501301,88,96,83,82,91,87,85,92,82,94,96,95,-6,No,89.25,82,96
201302,400002,501302,80,76,82,70,73,85,79,77,70,78,71,75,4.67,No,76.33,70,85
201303,400003,501303,90,79,79,87,81,84,81,91,90,93,92,89,-8.67,No,86.33,79,93
201304,400004,501304,86,71,85,74,75,85,85,74,85,84,77,81,0,No,80.17,71,86
201305,400005,501305,80,76,72,81,72,70,76,73,83,70,82,80,-1.33,No,76.25,70,83
201306,400006,501306,75,58,60,78,52,59,72,69,65,54,75,64,0,No,65.08,52,78
201307,400007,501307,87,95,100,94,98,93,100,89,95,98,86,94,1.33,No,94.08,86,100
201308,400008,501308,93,95,84,80,85,92,79,91,82,89,90,80,4.33,No,86.67,79,95
201309,400009,501309,84,74,79,80,72,87,79,74,76,76,73,85,1,No,78.25,72,87
201310,400010,501310,83,79,75,71,67,63,59,55,51,47,43,39,36,Yes,61,39,83
201311,400011,501311,94,93,91,90,81,91,88,86,89,86,84,94,4.67,No,88.92,81,94
201312,400012,501312,93,92,95,92,90,100,98,87,99,85,96,87,4,No,92.83,85,100
201313,400013,501313,83,52,71,78,64,61,57,64,74,78,85,85,-14,No,71,52,85
201314,400014,501314,88,90,89,90,83,92,82,89,82,79,93,79,5.33,No,86.33,79,93
201315,400015,501315,89,93,78,89,83,89,79,90,93,86,87,80,2.33,No,86.33,78,93
201316,400016,501316,77,81,84,76,81,83,75,83,78,81,84,71,2,No,79.5,71,84
201317,400017,501317,80,73,78,79,70,79,70,83,82,79,70,74,2.67,No,76.42,70,83
201318,400018,501318,98,90,92,88,84,87,96,88,90,90,92,98,0,No,91.08,84,98
201319,400019,501319,87,89,100,100,92,90,93,95,100,89,99,95,-2.33,No,94.08,87,100
201320,400020,501320,83,79,75,71,67,63,59,55,51,47,43,39,36,Yes,61,39,83
201321,400021,501321,79,73,82,79,76,73,73,73,77,83,70,85,-1.33,No,76.92,70,85
201322,400022,501322,70,73,78,86,73,75,84,72,78,71,78,77,-1.67,No,76.25,70,86
201323,400023,501323,90,84,85,93,97,84,96,88,81,81,97,81,0,No,88.08,81,97
201324,400024,501324,93,77,87,93,78,80,85,77,83,83,86,77,3.67,No,83.25,77,93
201325,400025,501325,78,80,78,87,89,84,87,93,90,78,82,80,-1.33,No,83.83,78,93
201326,400001,501326,76,77,87,87,83,87,74,78,76,79,83,87,-3,No,81.17,74,87
201327,400002,501327,77,66,59,82,57,59,72,83,62,75,60,53,4.67,No,67.08,53,83
201328,400003,501328,89,97,89,91,83,86,93,81,85,81,88,88,6,No,87.58,81,97
201329,400004,501329,77,82,80,82,80,84,72,82,81,80,84,85,-3.33,No,80.75,72,85
201330,400005,501330,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
201331,400006,501331,76,70,79,81,71,79,77,86,82,79,73,82,-3,No,77.92,70,86
201332,400007,501332,86,76,91,87,79,85,81,79,79,82,75,90,2,No,82.5,75,91
201333,400008,501333,79,86,83,79,74,76,84,74,77,82,82,86,-0.67,No,80.17,74,86
201334,400009,501334,70,84,75,57,82,50,70,82,62,65,69,52,14.33,No,68.17,50,84
201335,400010,501335,90,94,91,91,87,98,99,99,94,99,86,88,0.67,No,93,86,99
201336,400011,501336,80,79,78,79,73,72,78,80,71,81,80,72,1.33,No,76.92,71,81
201337,400012,501337,78,84,78,73,76,86,81,78,79,74,77,82,2.33,No,78.83,73,86
201338,400013,501338,92,78,82,81,93,77,79,91,92,79,77,90,2,No,84.25,77,93
201339,400014,501339,80,82,71,75,83,80,79,85,78,82,77,79,-1.67,No,79.25,71,85
201340,400015,501340,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
201341,400016,501341,68,65,54,51,63,61,65,57,83,77,77,79,-15.33,No,66.67,51,83
201342,400017,501342,86,98,98,100,93,100,100,89,86,88,87,86,7,No,92.58,86,100
201343,400018,501343,76,83,92,84,83,90,81,88,76,78,90,91,-2.67,No,84.33,76,92
201344,400019,501344,93,89,88,91,86,86,92,88,89,86,86,90,2.67,No,88.67,86,93
201345,400020,501345,82,86,86,85,76,85,85,79,82,85,81,72,5.33,No,82,72,86
201346,400021,501346,75,88,88,83,77,74,75,81,88,81,85,73,4,No,80.67,73,88
201347,400022,501347,86,80,90,81,86,89,90,83,79,74,83,88,3.67,No,84.08,74,90
201348,400023,501348,85,65,73,82,69,78,80,53,74,65,61,83,4.67,No,72.33,53,85
201349,400024,501349,84,81,78,81,87,86,90,79,90,92,86,90,-8.33,No,85.33,78,92
201350,400025,501350,85,81,77,73,69,65,61,57,53,49,45,41,36,Yes,63,41,85
201351,400001,501351,100,100,89,100,100,100,93,100,89,94,97,96,0.67,No,96.5,89,100
201352,400002,501352,97,91,89,90,97,100,92,94,97,88,89,95,1.67,No,93.25,88,100
201353,400003,501353,87,96,96,94,85,93,87,97,93,92,90,96,0.33,No,92.17,85,97
201354,400004,501354,83,96,85,85,81,82,84,81,81,84,89,86,1.67,No,84.75,81,96
201355,400005,501355,76,76,53,75,61,70,55,70,81,70,71,56,2.67,No,67.83,53,81
201356,400006,501356,76,87,89,78,75,91,75,75,83,86,91,90,-5,No,83,75,91
201357,400007,501357,80,77,77,87,81,84,85,83,76,81,88,78,-4.33,No,81.42,76,88
201358,400008,501358,79,71,82,71,82,72,78,70,73,74,76,74,2.67,No,75.17,70,82
201359,400009,501359,84,81,87,88,85,88,89,89,88,80,82,78,4,No,84.92,78,89
201360,400010,501360,83,79,75,71,67,63,59,55,51,47,43,39,36,Yes,61,39,83
201361,400011,501361,92,87,78,83,79,77,86,91,79,85,77,92,1,No,83.83,77,92
201362,400012,501362,54,61,82,51,76,55,52,80,66,75,75,76,-9.67,No,66.92,51,82
201363,400013,501363,100,94,100,90,88,100,89,91,95,93,97,98,2,No,94.58,88,100
201364,400014,501364,96,87,81,86,84,91,86,92,91,84,91,90,-0.33,No,88.25,81,96
201365,400015,501365,98,96,99,90,94,84,99,86,85,99,89,100,1.67,No,93.25,84,100
201366,400016,501366,83,88,86,82,87,76,79,86,76,82,80,86,3,No,82.58,76,88
201367,400017,501367,77,86,79,88,84,86,83,82,81,75,84,76,2.33,No,81.75,75,88
201368,400018,501368,97,99,99,93,87,88,99,93,99,91,90,88,8.67,No,93.58,87,99
201369,400019,501369,54,74,66,53,78,82,79,53,69,82,56,55,0.33,No,66.75,53,82
201370,400020,501370,77,73,69,65,61,57,53,49,45,41,37,33,36,Yes,55,33,77
201371,400021,501371,98,93,100,94,100,98,92,100,92,97,99,100,-1.67,No,96.92,92,100
201372,400022,501372,96,82,91,92,90,97,82,96,83,86,93,84,2,No,89.33,82,97
201373,400023,501373,86,82,92,77,78,81,84,83,80,83,81,89,2.33,No,83,77,92
201374,400024,501374,89,98,91,96,83,88,85,90,96,92,85,94,2.33,No,90.58,83,98
201375,400025,501375,97,84,86,84,98,90,87,93,84,93,95,84,-1.67,No,89.58,84,98
201376,400001,501376,77,73,71,85,60,59,64,73,73,58,84,70,3,No,70.58,58,85
201377,400002,501377,99,84,97,90,84,88,88,89,91,91,95,88,2,No,90.33,84,99
201378,400003,501378,98,100,99,87,95,90,95,97,93,99,89,97,4,No,94.92,87,100
201379,400004,501379,92,98,91,96,91,94,93,84,97,87,99,90,1.67,No,92.67,84,99
201380,400005,501380,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
201381,400006,501381,70,78,70,83,70,82,77,79,76,78,70,77,-2.33,No,75.83,70,83
201382,400007,501382,87,84,94,100,84,87,84,97,99,99,92,92,-6,No,91.58,84,100
201383,400008,501383,77,55,63,78,84,85,77,74,62,74,68,74,-7,No,72.58,55,85
201384,400009,501384,84,84,84,86,91,91,85,90,84,83,92,81,-1.33,No,86.25,81,92
201385,400010,501385,84,76,87,74,73,82,71,76,77,86,80,77,1.33,No,78.58,71,87
201386,400011,501386,99,91,93,94,85,94,89,87,93,84,94,84,7,No,90.58,84,99
201387,400012,501387,90,79,88,75,90,88,80,77,83,86,90,89,-2.67,No,84.58,75,90
201388,400013,501388,87,86,74,84,77,76,88,83,89,81,86,87,-2.33,No,83.17,74,89
201389,400014,501389,84,92,94,94,89,94,92,87,94,89,89,92,0,No,90.83,84,94
201390,400015,501390,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
201391,400016,501391,77,82,82,82,86,76,87,81,84,79,84,89,-3.67,No,82.42,76,89
201392,400017,501392,90,90,90,83,82,89,80,77,79,82,91,83,4.67,No,84.67,77,91
201393,400018,501393,97,97,94,95,85,85,99,98,93,94,98,90,2,No,93.75,85,99
201394,400019,501394,76,72,71,72,81,71,81,80,82,74,85,78,-6,No,76.92,71,85
201395,400020,501395,89,90,88,80,89,81,86,87,88,84,88,92,1,No,86.83,80,92
201396,400021,501396,86,74,75,77,78,78,72,84,81,78,77,82,-0.67,No,78.5,72,86
201397,400022,501397,73,80,70,84,51,75,60,82,61,57,75,50,13.67,No,68.17,50,84
201398,400023,501398,98,98,93,98,99,87,98,89,97,96,90,84,6.33,No,93.92,84,99
201399,400024,501399,100,99,92,100,92,98,97,98,85,100,100,100,-3,No,96.75,85,100
201400,400025,501400,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
201401,400001,501401,77,78,86,85,88,78,91,81,89,82,77,79,1,No,82.58,77,91
201402,400002,501402,81,74,72,71,79,78,71,81,83,72,78,76,0.33,No,76.33,71,83
201403,400003,501403,86,79,89,88,81,90,92,94,82,81,93,93,-4.33,No,87.33,79,94
201404,400004,501404,63,85,78,60,67,70,85,55,85,79,52,82,4.33,No,71.75,52,85
201405,400005,501405,92,83,98,93,93,89,83,94,89,95,93,98,-4.33,No,91.67,83,98
201406,400006,501406,84,87,77,82,72,85,71,82,73,77,72,84,5,No,78.83,71,87
201407,400007,501407,99,100,91,88,90,89,96,98,93,100,86,91,4.33,No,93.42,86,100
201408,400008,501408,98,92,89,96,86,85,91,87,91,84,89,97,3,No,90.42,84,98
201409,400009,501409,85,77,70,83,76,71,86,81,86,76,71,83,0.67,No,78.75,70,86
201410,400010,501410,88,84,80,76,72,68,64,60,56,52,48,44,36,Yes,66,44,88
201411,400011,501411,82,63,77,83,57,77,78,60,62,84,75,77,-4.67,No,72.92,57,84
201412,400012,501412,90,78,89,92,92,88,88,88,91,84,87,86,0,No,87.75,78,92
201413,400013,501413,70,80,84,85,74,81,70,79,71,75,80,86,-2.33,No,77.92,70,86
201414,400014,501414,86,84,94,94,100,98,88,90,94,99,100,93,-9.33,No,93.33,84,100
201415,400015,501415,93,82,79,94,78,82,87,81,78,87,80,89,-0.67,No,84.17,78,94
201416,400016,501416,82,77,75,71,80,80,70,84,71,81,71,70,4,No,76,70,84
201417,400017,501417,88,89,90,79,84,86,77,85,91,88,78,78,7.67,No,84.42,77,91
201418,400018,501418,69,71,85,69,52,85,58,58,80,51,75,52,15.67,Yes,67.08,51,85
201419,400019,501419,99,96,96,94,97,100,98,100,88,94,99,93,1.67,No,96.17,88,100
201420,400020,501420,88,84,80,76,72,68,64,60,56,52,48,44,36,Yes,66,44,88
201421,400021,501421,85,82,88,77,78,82,84,83,89,76,88,74,5.67,No,82.17,74,89
201422,400022,501422,90,90,94,85,92,88,91,91,96,95,90,84,1.67,No,90.5,84,96
201423,400023,501423,70,76,79,74,70,76,81,83,73,78,71,77,-0.33,No,75.67,70,83
201424,400024,501424,79,70,81,70,83,81,73,70,82,70,83,70,2.33,No,76,70,83
201425,400025,501425,76,84,85,56,64,51,64,84,68,74,56,61,18,Yes,68.58,51,85
201426,400001,501426,87,95,85,87,96,92,94,92,97,96,88,95,-4,No,92,85,97
201427,400002,501427,88,84,85,92,88,94,84,85,95,93,97,95,-9.33,No,90,84,97
201428,400003,501428,84,84,90,94,88,94,87,90,80,80,95,93,-3.33,No,88.25,80,95
201429,400004,501429,84,77,77,72,80,85,73,83,71,78,75,82,1,No,78.08,71,85
201430,400005,501430,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
201431,400006,501431,83,89,77,88,85,76,83,83,78,86,80,88,-1.67,No,83,76,89
201432,400007,501432,68,72,82,59,76,68,73,66,55,57,64,79,7.33,No,68.25,55,82
201433,400008,501433,85,92,100,99,97,88,84,90,90,98,91,96,-2.67,No,92.5,84,100
201434,400009,501434,82,86,82,92,90,77,92,86,80,86,90,85,-3.67,No,85.67,77,92
201435,400010,501435,75,80,88,78,81,86,81,84,79,85,86,85,-4.33,No,82.33,75,88
201436,400011,501436,81,85,83,92,83,81,85,87,82,90,90,81,-4,No,85,81,92
201437,400012,501437,78,75,71,78,71,82,77,70,78,79,83,70,-2.67,No,76,70,83
201438,400013,501438,91,99,88,83,97,88,98,85,87,95,89,89,1.67,No,90.75,83,99
201439,400014,501439,52,61,63,81,83,56,65,59,76,80,60,78,-14,No,67.83,52,83
201440,400015,501440,78,74,70,66,62,58,54,50,46,42,38,34,36,Yes,56,34,78
201441,400016,501441,78,87,78,88,88,87,88,83,87,84,90,90,-7,No,85.67,78,90
201442,400017,501442,79,82,84,84,79,74,79,78,76,72,76,83,4.67,No,78.83,72,84
201443,400018,501443,93,97,87,94,95,98,90,82,92,89,94,95,-0.33,No,92.17,82,98
201444,400019,501444,97,87,86,82,87,83,93,84,87,84,96,95,-1.67,No,88.42,82,97
201445,400020,501445,86,96,93,95,87,92,93,92,92,89,96,89,0.33,No,91.67,86,96
201446,400021,501446,51,56,75,75,67,84,50,60,65,77,58,84,-12.33,No,66.83,50,84
201447,400022,501447,71,75,84,84,79,74,70,71,79,76,75,83,-1.33,No,76.75,70,84
201448,400023,501448,87,95,99,91,92,86,94,86,84,96,97,84,1.33,No,90.92,84,99
201449,400024,501449,96,88,90,95,94,84,92,95,84,87,96,88,1,No,90.75,84,96
201450,400025,501450,75,71,67,63,59,55,51,47,43,39,35,31,36,Yes,53,31,75
201451,400001,501451,91,80,80,86,79,80,89,79,83,86,77,89,-0.33,No,83.25,77,91
201452,400002,501452,73,72,87,80,72,73,81,86,86,71,83,75,1,No,78.25,71,87
201453,400003,501453,83,54,52,80,72,61,77,83,75,76,73,53,-4.33,No,69.92,52,83
201454,400004,501454,90,97,86,96,89,87,93,85,98,91,99,90,-2.33,No,91.75,85,99
201455,400005,501455,84,82,70,76,74,70,74,70,72,70,70,78,6,No,74.17,70,84
201456,400006,501456,84,91,80,94,79,84,88,94,88,95,89,93,-7.33,No,88.25,79,95
201457,400007,501457,100,100,91,88,93,91,100,93,89,96,91,90,4.67,No,93.5,88,100
201458,400008,501458,92,91,90,100,91,96,94,87,89,95,93,95,-3.33,No,92.75,87,100
201459,400009,501459,93,91,89,84,98,94,91,93,90,96,83,83,3.67,No,90.42,83,98
201460,400010,501460,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
201461,400011,501461,92,95,100,93,99,100,100,94,100,98,98,98,-2.33,No,97.25,92,100
201462,400012,501462,87,95,97,94,100,98,88,87,100,100,88,88,1,No,93.5,87,100
201463,400013,501463,76,87,77,76,75,80,84,89,73,82,79,79,0,No,79.75,73,89
201464,400014,501464,77,85,87,87,82,74,77,75,76,83,86,74,2,No,80.25,74,87
201465,400015,501465,75,75,79,74,70,82,74,74,81,70,75,71,4.33,No,75,70,82
201466,400016,501466,87,83,91,91,86,86,82,91,82,88,80,83,3.33,No,85.83,80,91
201467,400017,501467,56,50,54,80,55,78,57,68,70,79,66,52,-12.33,No,63.75,50,80
201468,400018,501468,80,88,77,79,77,77,87,90,91,84,88,82,-3,No,83.33,77,91
201469,400019,501469,87,91,91,82,95,93,87,91,85,88,83,87,3.67,No,88.33,82,95
201470,400020,501470,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
201471,400021,501471,71,72,83,79,82,70,70,79,80,77,80,70,-0.33,No,76.08,70,83
201472,400022,501472,81,77,78,83,86,86,86,81,74,81,73,83,-0.33,No,80.75,73,86
201473,400023,501473,84,97,92,88,86,86,97,97,93,87,94,85,2.33,No,90.5,84,97
201474,400024,501474,83,79,83,83,57,75,85,65,56,80,56,70,13,No,72.67,56,85
201475,400025,501475,72,72,78,75,78,73,75,79,86,79,81,79,-5.67,No,77.25,72,86
201476,400001,501476,94,86,82,86,94,82,95,88,82,80,93,92,-1,No,87.83,80,95
