student_id,mentor_id,parent_id,Week_1_Attendance,Week_2_Attendance,Week_3_Attendance,Week_4_Attendance,Week_5_Attendance,Week_6_Attendance,Week_7_Attendance,Week_8_Attendance,Week_9_Attendance,Week_10_Attendance,Week_11_Attendance,Week_12_Attendance,Attendance_Decline_Score,Is_Declining_Attendance,Average_Attendance,Lowest_Week_Attendance,Highest_Week_Attendance
101183,200008,301183,88,81,88,92,79,77,91,88,90,84,83,87,1,No,85.67,77,92
101184,200009,301184,84,89,82,84,84,80,78,84,81,81,81,89,1.33,No,83.08,78,89
101185,200010,301185,80,51,70,82,56,74,59,70,55,83,81,79,-14,No,70,51,83
101186,200011,301186,94,88,100,98,92,94,90,97,87,100,93,93,-1.33,No,93.83,87,100
101187,200012,301187,87,97,98,100,91,95,97,100,97,93,93,90,2,No,94.83,87,100
101188,200013,301188,77,82,92,92,85,83,88,89,76,85,84,82,0,No,84.58,76,92
101189,200014,301189,80,71,71,84,73,82,85,75,85,83,76,85,-7.33,No,79.17,71,85
101190,200015,301190,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
101191,200016,301191,78,84,78,76,84,79,75,74,80,70,73,71,8.67,No,76.83,70,84
101192,200017,301192,85,80,73,59,70,74,85,51,77,70,75,61,10.67,No,71.67,51,85
101193,200018,301193,78,86,87,78,93,78,81,92,79,79,81,81,3.33,No,82.75,78,93
101194,200019,301194,86,75,77,72,81,81,80,72,83,80,72,85,0.33,No,78.67,72,86
101195,200020,301195,80,95,92,91,83,81,85,93,84,82,87,86,4,No,86.58,80,95
101196,200021,301196,75,74,75,81,89,75,75,81,81,78,78,90,-7.33,No,79.33,74,90
101197,200022,301197,87,89,89,77,93,86,92,77,90,79,78,83,8.33,No,85,77,93
101198,200023,301198,86,91,92,100,85,96,87,96,100,90,97,91,-3,No,92.58,85,100
101199,200024,301199,84,50,68,67,85,73,82,74,60,62,66,71,1,No,70.17,50,85
101200,200025,301200,77,73,69,65,61,57,53,49,45,41,37,33,36,Yes,55,33,77
101201,200001,301201,85,89,80,86,91,77,91,93,89,83,82,80,3,No,85.5,77,93
101202,200002,301202,80,71,74,74,77,74,77,79,82,70,75,76,1.33,No,75.75,70,82
101203,200003,301203,89,73,82,73,79,78,83,79,88,85,83,87,-3.67,No,81.58,73,89
101204,200004,301204,84,94,94,88,86,81,82,79,79,80,79,87,8.67,No,84.42,79,94
101205,200005,301205,76,81,79,72,70,70,78,73,73,80,78,70,2.67,No,75,70,81
101206,200006,301206,76,51,69,52,57,69,59,66,79,63,57,51,8.33,No,62.42,51,79
101207,200007,301207,87,82,85,84,89,96,90,90,82,97,84,86,-4.33,No,87.67,82,97
101208,200008,301208,75,85,85,73,74,88,86,87,86,78,73,74,6.67,No,80.33,73,88
101209,200009,301209,77,78,84,75,77,70,77,75,76,83,70,70,5.33,No,76,70,84
101210,200010,301210,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
101211,200011,301211,95,87,81,89,91,82,91,94,95,85,91,91,-1.33,No,89.33,81,95
101212,200012,301212,88,94,95,97,89,96,95,98,95,93,88,99,-1,No,93.92,88,99
101213,200013,301213,76,73,77,55,66,58,71,72,79,78,84,60,1.33,No,70.75,55,84
101214,200014,301214,78,84,72,78,73,72,74,80,70,81,71,84,-0.67,No,76.42,70,84
101215,200015,301215,85,100,87,84,92,89,91,94,99,87,94,95,-1.33,No,91.42,84,100
101216,200016,301216,96,100,96,91,95,97,87,91,98,88,90,84,10,No,92.75,84,100
101217,200017,301217,86,98,87,85,92,90,95,92,89,86,89,83,4.33,No,89.33,83,98
101218,200018,301218,70,76,70,73,72,70,70,75,81,70,80,78,-4,No,73.75,70,81
101219,200019,301219,79,88,89,91,90,85,88,92,94,80,94,80,0.67,No,87.5,79,94
101220,200020,301220,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
101221,200021,301221,88,77,85,92,89,80,90,88,92,77,89,78,2,No,85.42,77,92
101222,200022,301222,84,97,90,84,84,89,85,96,94,92,89,97,-2.33,No,90.08,84,97
101223,200023,301223,78,77,82,74,81,71,70,72,70,84,82,70,0.33,No,75.92,70,84
101224,200024,301224,88,97,91,95,84,91,86,99,98,88,97,92,-0.33,No,92.17,84,99
101225,200025,301225,73,81,82,85,75,76,74,78,87,87,79,72,-0.67,No,79.08,72,87
101226,200001,301226,84,91,80,88,84,86,89,94,86,93,82,82,-0.67,No,86.58,80,94
101227,200002,301227,58,58,51,78,81,73,77,51,83,73,84,56,-15.33,No,68.58,51,84
101228,200003,301228,95,81,88,93,93,82,82,82,88,91,95,92,-4.67,No,88.5,81,95
101229,200004,301229,90,87,86,83,88,85,88,89,97,94,91,98,-6.67,No,89.67,83,98
101230,200005,301230,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
101231,200006,301231,85,75,73,79,78,76,81,76,84,72,83,73,1.67,No,77.92,72,85
101232,200007,301232,83,86,99,91,99,83,92,87,93,90,98,89,-3,No,90.83,83,99
101233,200008,301233,88,88,88,79,76,78,85,75,77,77,89,77,7,No,81.42,75,89
101234,200009,301234,80,82,54,60,65,76,73,64,66,76,53,77,3.33,No,68.83,53,82
101235,200010,301235,78,80,70,74,79,80,82,75,72,83,84,81,-6.67,No,78.17,70,84
101236,200011,301236,92,94,100,96,100,89,100,87,100,89,89,91,5.67,No,93.92,87,100
101237,200012,301237,88,98,95,99,95,100,97,96,97,96,100,100,-5,No,96.75,88,100
101238,200013,301238,94,86,97,92,84,97,92,98,84,90,90,90,2.33,No,91.17,84,98
101239,200014,301239,92,83,86,86,83,82,87,85,82,86,92,89,-2,No,86.08,82,92
101240,200015,301240,79,75,71,67,63,59,55,51,47,43,39,35,36,Yes,57,35,79
101241,200016,301241,77,62,58,68,62,73,84,85,70,63,79,83,-9.33,No,72,58,85
101242,200017,301242,75,81,79,78,82,77,87,83,79,84,87,80,-5.33,No,81,75,87
101243,200018,301243,99,95,89,93,87,93,88,97,97,85,87,91,6.67,No,91.75,85,99
101244,200019,301244,90,89,83,91,88,81,83,76,88,90,78,90,1.33,No,85.58,76,91
101245,200020,301245,92,90,83,84,85,83,91,81,81,82,88,83,4,No,85.25,81,92
101246,200021,301246,92,88,87,97,90,85,85,84,87,94,92,93,-4,No,89.5,84,97
101247,200022,301247,87,87,87,88,91,87,84,80,90,87,85,92,-1,No,87.08,80,92
101248,200023,301248,84,51,60,55,67,81,57,56,65,76,64,65,-3.33,No,65.08,51,84
101249,200024,301249,86,86,88,89,84,81,88,90,94,93,95,87,-5,No,88.42,81,95
101250,200025,301250,78,74,70,66,62,58,54,50,46,42,38,34,36,Yes,56,34,78
101251,200001,301251,72,83,84,84,74,82,82,70,78,76,85,83,-1.67,No,79.42,70,85
101252,200002,301252,93,93,83,98,99,95,97,89,94,87,85,95,0.67,No,92.33,83,99
101253,200003,301253,84,78,78,82,83,84,80,79,81,79,84,87,-3.33,No,81.58,78,87
101254,200004,301254,74,70,81,70,79,78,78,79,70,82,80,81,-6,No,76.83,70,82
101255,200005,301255,55,77,66,72,64,67,73,66,80,60,60,64,4.67,No,67,55,80
101256,200006,301256,100,100,91,86,97,96,86,92,87,90,87,86,9.33,No,91.5,86,100
101257,200007,301257,77,91,83,89,79,84,79,88,83,80,82,88,0.33,No,83.58,77,91
101258,200008,301258,81,92,78,83,78,77,81,85,91,89,81,83,-0.67,No,83.25,77,92
101259,200009,301259,73,70,70,70,75,72,70,81,78,72,71,72,-0.67,No,72.83,70,81
101260,200010,301260,78,74,70,66,62,58,54,50,46,42,38,34,36,Yes,56,34,78
101261,200011,301261,77,72,75,83,70,83,83,70,79,71,72,70,3.67,No,75.42,70,83
101262,200012,301262,59,58,65,73,67,79,65,79,61,57,65,60,0,No,65.67,57,79
101263,200013,301263,88,89,99,91,87,96,100,100,100,99,99,100,-7.33,No,95.67,87,100
101264,200014,301264,97,92,93,89,97,94,86,97,96,85,82,87,9.33,No,91.25,82,97
101265,200015,301265,80,78,72,82,81,81,78,80,70,79,84,75,-2.67,No,78.33,70,84
101266,200016,301266,73,80,71,81,71,76,79,74,71,70,74,81,-0.33,No,75.08,70,81
101267,200017,301267,90,87,89,89,86,81,89,79,88,76,82,79,9.67,No,84.58,76,90
101268,200018,301268,90,96,98,88,98,100,99,100,89,96,98,100,-3.33,No,96,88,100
101269,200019,301269,80,52,80,54,72,71,62,69,82,60,50,56,15.33,Yes,65.67,50,82
101270,200020,301270,75,71,67,63,59,55,51,47,43,39,35,31,36,Yes,53,31,75
101271,200021,301271,92,85,84,100,90,100,95,84,98,96,94,98,-9,No,93,84,100
101272,200022,301272,88,87,89,79,94,81,92,93,91,94,79,94,-1,No,88.42,79,94
101273,200023,301273,73,81,79,83,77,73,73,75,71,81,77,81,-2,No,77,71,83
101274,200024,301274,75,75,83,74,78,80,87,80,87,78,87,82,-4.67,No,80.5,74,87
101275,200025,301275,73,75,78,74,81,88,75,80,87,78,88,76,-5.33,No,79.42,73,88
101276,200001,301276,79,71,73,80,66,85,85,71,70,83,59,83,-0.67,No,75.42,59,85
101277,200002,301277,82,82,75,88,90,83,85,91,84,90,87,76,-4.67,No,84.42,75,91
101278,200003,301278,94,93,88,89,92,92,92,99,89,88,100,96,-3,No,92.67,88,100
101279,200004,301279,92,93,90,89,82,87,85,95,82,90,81,93,3.67,No,88.25,81,95
101280,200005,301280,83,79,75,71,67,63,59,55,51,47,43,39,36,Yes,61,39,83
101281,200006,301281,84,93,95,80,90,91,83,89,87,95,95,92,-3.33,No,89.5,80,95
101282,200007,301282,91,97,98,92,94,92,90,95,90,95,97,87,2.33,No,93.17,87,98
101283,200008,301283,55,55,50,59,84,77,81,55,59,53,50,80,-7.67,No,63.17,50,84
101284,200009,301284,73,76,81,83,83,74,73,77,81,82,75,73,0,No,77.58,73,83
101285,200010,301285,87,86,85,91,90,97,100,88,93,94,100,87,-7.67,No,91.5,85,100
101286,200011,301286,95,90,88,100,94,91,100,89,100,93,95,87,-0.67,No,93.5,87,100
101287,200012,301287,89,84,94,93,90,95,88,88,91,92,86,88,0.33,No,89.83,84,95
101288,200013,301288,83,84,91,81,81,78,79,78,80,81,80,91,2,No,82.25,78,91
101289,200014,301289,75,73,80,81,81,78,86,84,84,74,80,77,-1,No,79.42,73,86
101290,200015,301290,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
101291,200016,301291,88,98,92,99,93,98,89,88,88,95,99,92,-2.67,No,93.25,88,99
101292,200017,301292,96,94,92,96,86,92,95,92,87,82,87,90,7.67,No,90.75,82,96
101293,200018,301293,82,95,90,84,81,84,87,96,95,88,86,85,2.67,No,87.75,81,96
101294,200019,301294,81,80,91,90,91,90,80,83,95,96,86,86,-5.33,No,87.42,80,96
101295,200020,301295,81,87,79,87,83,87,77,84,72,85,80,85,-1,No,82.25,72,87
101296,200021,301296,77,78,70,81,70,83,81,82,75,78,75,82,-3.33,No,77.67,70,83
101297,200022,301297,69,52,64,66,75,66,50,83,64,52,64,78,-3,No,65.25,50,83
101298,200023,301298,86,74,87,75,76,82,87,74,90,83,75,89,0,No,81.5,74,90
101299,200024,301299,91,94,88,92,97,95,90,91,85,98,87,95,-2.33,No,91.92,85,98
101300,200025,301300,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
101301,200001,301301,89,74,77,78,82,79,83,82,87,79,87,80,-2,No,81.42,74,89
101302,200002,301302,83,75,81,81,74,74,76,75,72,79,74,80,2,No,77,72,83
101303,200003,301303,75,86,82,75,88,86,88,75,87,80,74,83,2,No,81.58,74,88
101304,200004,301304,72,61,74,62,84,66,51,55,54,60,59,71,5.67,No,64.08,51,84
101305,200005,301305,88,78,87,83,72,82,84,85,75,88,84,78,1,No,82,72,88
101306,200006,301306,78,87,74,79,87,86,84,82,83,78,73,73,5,No,80.33,73,87
101307,200007,301307,87,81,92,81,92,91,94,81,91,95,83,85,-1,No,87.75,81,95
101308,200008,301308,86,73,74,85,85,80,73,71,80,77,79,83,-2,No,78.83,71,86
101309,200009,301309,77,79,77,85,80,84,88,80,84,86,89,78,-6.67,No,82.25,77,89
101310,200010,301310,87,83,79,75,71,67,63,59,55,51,47,43,36,Yes,65,43,87
101311,200011,301311,54,81,69,69,76,51,51,68,70,61,55,58,10,No,63.58,51,81
101312,200012,301312,86,94,86,86,91,93,93,86,88,89,85,90,0.67,No,88.92,85,94
101313,200013,301313,76,77,70,77,77,71,80,70,77,81,70,78,-2,No,75.33,70,81
101314,200014,301314,76,79,77,78,75,78,90,76,90,86,87,78,-6.33,No,80.83,75,90
101315,200015,301315,80,82,77,85,80,80,78,75,90,81,79,80,-0.33,No,80.58,75,90
101316,200016,301316,90,96,83,99,91,89,98,90,84,96,89,95,-3.67,No,91.67,83,99
101317,200017,301317,89,82,84,77,85,86,82,81,80,76,86,81,4,No,82.42,76,89
101318,200018,301318,81,50,57,75,62,66,58,61,57,65,58,52,4.33,No,61.83,50,81
101319,200019,301319,81,75,76,86,78,80,82,77,74,80,77,74,0.33,No,78.33,74,86
101320,200020,301320,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
101321,200021,301321,80,76,84,74,74,73,81,80,83,82,86,78,-2,No,79.25,73,86
101322,200022,301322,87,85,87,93,92,87,88,96,96,89,94,82,-2,No,89.67,82,96
101323,200023,301323,75,88,89,80,76,76,89,91,84,81,88,78,1.67,No,82.92,75,91
101324,200024,301324,80,85,84,81,89,76,91,92,78,90,87,85,-4.33,No,84.83,76,92
101325,200025,301325,64,78,62,67,80,74,67,60,80,64,78,58,1.33,No,69.33,58,80
101326,200001,301326,74,82,79,74,83,71,70,75,78,83,75,70,2.33,No,76.17,70,83
101327,200002,301327,91,84,87,75,77,78,82,84,83,82,91,80,3,No,82.83,75,91
101328,200003,301328,100,100,87,91,87,97,100,97,87,100,93,92,0.67,No,94.25,87,100
101329,200004,301329,79,83,78,78,76,82,81,73,82,85,76,77,0.67,No,79.17,73,85
101330,200005,301330,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
101331,200006,301331,78,79,83,75,78,83,75,81,70,70,71,72,9,No,76.25,70,83
101332,200007,301332,76,52,63,79,76,84,54,56,85,78,58,64,-3,No,68.75,52,85
101333,200008,301333,79,84,76,74,81,73,86,76,81,87,79,75,-0.67,No,79.25,73,87
101334,200009,301334,84,80,79,85,84,78,92,85,82,77,92,83,-3,No,83.42,77,92
101335,200010,301335,90,83,82,96,87,88,80,93,91,91,94,85,-5,No,88.33,80,96
101336,200011,301336,70,70,75,73,72,72,74,70,72,73,73,73,-1.33,No,72.25,70,75
101337,200012,301337,80,85,72,85,78,75,72,74,77,82,80,84,-3,No,78.67,72,85
101338,200013,301338,73,76,86,83,71,76,82,72,76,84,74,73,1.33,No,77.17,71,86
101339,200014,301339,63,54,59,76,56,77,64,60,67,83,85,83,-25,No,68.92,54,85
101340,200015,301340,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
101341,200016,301341,95,99,90,91,99,98,90,99,93,95,93,91,1.67,No,94.42,90,99
101342,200017,301342,73,79,76,79,81,70,70,71,70,74,70,82,0.67,No,74.58,70,82
101343,200018,301343,83,80,95,84,86,83,86,80,95,81,86,81,3.33,No,85,80,95
101344,200019,301344,93,79,85,85,87,81,82,78,90,92,83,81,0.33,No,84.67,78,93
101345,200020,301345,76,90,78,88,76,87,76,84,88,79,82,84,-0.33,No,82.33,76,90
101346,200021,301346,52,50,51,51,51,55,70,60,55,55,62,80,-14.67,No,57.67,50,80
101347,200022,301347,84,81,71,70,74,81,80,82,73,86,79,79,-2.67,No,78.33,70,86
101348,200023,301348,80,77,79,90,84,90,91,77,79,80,84,91,-6.33,No,83.5,77,91
101349,200024,301349,87,96,98,100,87,100,99,100,86,87,87,86,7,No,92.75,86,100
101350,200025,301350,79,75,71,67,63,59,55,51,47,43,39,35,36,Yes,57,35,79
101351,200001,301351,86,85,84,76,85,90,82,90,78,86,86,77,2,No,83.75,76,90
101352,200002,301352,87,78,82,90,81,84,85,75,85,83,79,86,-0.33,No,82.92,75,90
101353,200003,301353,85,52,80,53,76,63,65,76,85,79,72,51,5,No,69.75,51,85
101354,200004,301354,100,91,90,88,87,94,87,89,98,94,100,89,-0.67,No,92.25,87,100
101355,200005,301355,100,84,92,92,89,99,99,91,100,90,96,90,0,No,93.5,84,100
101356,200006,301356,85,95,91,90,87,85,87,95,92,88,99,92,-2.67,No,90.5,85,99
101357,200007,301357,89,85,80,87,93,84,91,96,93,86,83,89,-1.33,No,88,80,96
101358,200008,301358,77,89,76,87,84,87,80,86,86,84,76,80,0.67,No,82.67,76,89
101359,200009,301359,86,90,89,84,88,85,79,81,94,91,88,92,-2,No,87.25,79,94
101360,200010,301360,79,75,71,67,63,59,55,51,47,43,39,35,36,Yes,57,35,79
101361,200011,301361,92,92,92,76,83,79,87,83,92,92,81,84,6.33,No,86.08,76,92
101362,200012,301362,81,91,78,87,78,86,78,86,84,83,83,83,0.33,No,83.17,78,91
101363,200013,301363,84,94,86,88,81,90,85,82,81,80,81,92,3.67,No,85.33,80,94
101364,200014,301364,97,86,84,89,90,85,89,98,89,87,95,93,-2.67,No,90.17,84,98
101365,200015,301365,75,87,75,76,76,90,89,84,86,77,88,90,-6,No,82.75,75,90
101366,200016,301366,96,80,80,85,86,80,80,83,90,93,83,84,-1.33,No,85,80,96
101367,200017,301367,83,50,65,74,71,80,81,66,68,57,76,50,5,No,68.42,50,83
101368,200018,301368,92,98,97,97,90,87,88,95,88,89,100,95,1,No,93,87,100
101369,200019,301369,79,77,77,82,86,85,80,70,74,83,76,75,-0.33,No,78.67,70,86
101370,200020,301370,76,72,68,64,60,56,52,48,44,40,36,32,36,Yes,54,32,76
101371,200021,301371,89,77,75,80,87,81,83,83,86,75,75,81,3.33,No,81,75,89
101372,200022,301372,77,72,84,81,70,79,70,78,75,83,80,81,-3.67,No,77.5,70,84
101373,200023,301373,81,96,83,83,84,93,80,81,86,81,96,86,-1,No,85.83,80,96
101374,200024,301374,74,75,55,51,74,59,79,54,70,63,56,61,8,No,64.25,51,79
101375,200025,301375,81,83,84,74,86,89,78,86,76,88,88,86,-4.67,No,83.25,74,89
101376,200001,301376,88,90,100,92,93,85,87,91,93,84,100,98,-1.33,No,91.75,84,100
101377,200002,301377,83,82,80,88,89,77,86,74,79,80,84,76,1.67,No,81.5,74,89
101378,200003,301378,71,79,82,70,70,84,79,70,77,77,73,70,4,No,75.17,70,84
101379,200004,301379,89,86,93,94,93,90,95,83,97,90,85,92,0.33,No,90.58,83,97
101380,200005,301380,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
101381,200006,301381,65,59,71,56,68,51,82,69,62,61,62,56,5.33,No,63.5,51,82
101382,200007,301382,79,81,76,85,84,73,85,72,87,76,84,75,0.33,No,79.75,72,87
101383,200008,301383,94,81,95,86,87,90,88,97,88,91,92,88,-0.33,No,89.75,81,97
101384,200009,301384,87,83,92,83,94,96,86,87,96,93,83,87,-0.33,No,88.92,83,96
101385,200010,301385,90,83,92,87,81,91,91,90,92,81,85,79,6.67,No,86.83,79,92
101386,200011,301386,99,97,87,88,90,100,94,94,87,92,90,92,3,No,92.5,87,100
101387,200012,301387,83,86,88,95,87,80,79,84,94,86,79,79,4.33,No,85,79,95
101388,200013,301388,77,75,74,54,53,57,74,82,62,54,55,62,18.33,Yes,64.92,53,82
101389,200014,301389,96,86,87,88,98,100,87,94,88,95,88,96,-3.33,No,91.92,86,100
101390,200015,301390,72,68,64,60,56,52,48,44,40,36,32,30,35.33,Yes,50.17,30,72
101391,200016,301391,94,86,97,87,95,94,85,82,92,88,89,89,3.67,No,89.83,82,97
101392,200017,301392,82,81,81,76,79,72,70,81,71,79,80,71,4.67,No,76.92,70,82
101393,200018,301393,90,97,86,88,100,100,98,87,91,88,94,86,1.67,No,92.08,86,100
101394,200019,301394,95,87,81,85,85,85,93,86,81,83,89,90,0.33,No,86.67,81,95
101395,200020,301395,62,72,75,56,79,84,55,79,50,63,60,56,10,No,65.92,50,84
101396,200021,301396,74,70,81,72,76,82,76,85,79,73,83,84,-5,No,77.92,70,85
101397,200022,301397,95,96,87,90,90,98,86,93,93,92,85,89,4,No,91.17,85,98
101398,200023,301398,95,86,89,97,94,100,86,88,98,93,94,86,-1,No,92.17,86,100
101399,200024,301399,88,80,82,77,86,89,77,78,88,89,90,79,-2.67,No,83.58,77,90
101400,200025,301400,76,72,68,64,60,56,52,48,44,40,36,32,36,Yes,54,32,76
101401,200001,301401,70,74,71,84,74,72,75,77,85,82,74,79,-6.67,No,76.42,70,85
101402,200002,301402,78,64,77,64,84,65,57,82,61,84,70,76,-3.67,No,71.83,57,84
101403,200003,301403,77,74,81,70,82,80,79,70,81,82,70,79,0.33,No,77.08,70,82
101404,200004,301404,89,94,98,86,82,93,82,94,86,84,87,87,7.67,No,88.5,82,98
101405,200005,301405,85,84,79,76,86,85,74,84,88,77,82,86,1,No,82.17,74,88
101406,200006,301406,89,87,100,90,87,89,95,97,99,86,93,92,1.67,No,92,86,100
101407,200007,301407,89,80,85,84,81,90,81,87,93,88,96,89,-6.33,No,86.92,80,96
101408,200008,301408,91,96,97,100,89,89,96,98,100,100,100,88,-1.33,No,95.33,88,100
101409,200009,301409,78,55,72,61,65,84,75,78,74,80,62,84,-7,No,72.33,55,84
101410,200010,301410,76,72,68,64,60,56,52,48,44,40,36,32,36,Yes,54,32,76
101411,200011,301411,81,75,79,70,70,81,82,82,79,71,80,83,0.33,No,77.75,70,83
101412,200012,301412,86,86,92,98,88,97,83,92,98,82,94,87,0.33,No,90.25,82,98
101413,200013,301413,94,98,88,95,87,98,99,99,97,100,88,87,1.67,No,94.17,87,100
101414,200014,301414,75,78,75,80,81,78,78,75,86,82,84,82,-6.67,No,79.5,75,86
101415,200015,301415,77,84,82,78,80,77,81,85,80,79,76,83,1.67,No,80.17,76,85
101416,200016,301416,60,66,55,70,61,84,71,80,61,71,74,60,-8,No,67.75,55,84
101417,200017,301417,90,97,92,92,95,100,96,88,92,100,88,97,-2,No,93.92,88,100
101418,200018,301418,89,78,93,94,86,90,88,78,88,93,87,86,-2,No,87.5,78,94
101419,200019,301419,74,80,83,77,90,76,77,89,89,79,75,80,1,No,80.75,74,90
101420,200020,301420,87,83,79,75,71,67,63,59,55,51,47,43,36,Yes,65,43,87
101421,200021,301421,84,85,78,79,88,83,89,86,79,87,86,91,-5.67,No,84.58,78,91
101422,200022,301422,80,80,76,73,76,75,81,76,83,85,86,73,-2.67,No,78.67,73,86
101423,200023,301423,77,78,70,52,51,67,59,56,68,55,52,72,15.33,Yes,63.08,51,78
101424,200024,301424,86,84,88,75,88,87,73,76,87,72,80,83,7.67,No,81.58,72,88
101425,200025,301425,78,87,87,82,83,76,75,81,84,84,72,81,5,No,80.83,72,87
101426,200001,301426,100,98,99,99,93,94,90,89,100,95,100,95,2.33,No,96,89,100
101427,200002,301427,85,88,86,85,84,80,91,79,84,78,77,88,5.33,No,83.75,77,91
101428,200003,301428,77,81,77,78,78,81,86,88,84,84,79,84,-4,No,81.42,77,88
101429,200004,301429,74,81,81,73,77,71,81,81,86,72,87,77,0,No,78.42,71,87
101430,200005,301430,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
101431,200006,301431,100,92,90,96,96,96,100,100,99,99,100,91,-2.67,No,96.58,90,100
101432,200007,301432,89,95,96,96,91,95,86,82,86,93,98,87,0.67,No,91.17,82,98
101433,200008,301433,87,84,80,94,84,83,81,82,84,80,82,84,1.67,No,83.75,80,94
101434,200009,301434,90,86,95,88,87,98,86,88,100,93,99,94,-5,No,92,86,100
101435,200010,301435,87,88,96,93,82,87,97,94,98,84,96,87,1.33,No,90.75,82,98
101436,200011,301436,83,87,86,82,80,83,80,87,76,84,76,73,7.67,No,81.42,73,87
101437,200012,301437,59,55,82,79,74,85,65,56,75,53,85,61,-1,No,69.08,53,85
101438,200013,301438,84,96,86,83,95,87,87,95,87,86,81,91,2.67,No,88.17,81,96
101439,200014,301439,77,76,78,85,77,75,85,82,74,81,79,76,-1.67,No,78.75,74,85
101440,200015,301440,78,74,70,66,62,58,54,50,46,42,38,34,36,Yes,56,34,78
101441,200016,301441,82,83,79,78,82,81,80,85,75,87,86,87,-5.33,No,82.08,75,87
101442,200017,301442,79,86,83,81,74,84,82,82,89,77,79,88,1.33,No,82,74,89
101443,200018,301443,100,86,91,91,100,88,91,87,96,93,100,100,-5.33,No,93.58,86,100
101444,200019,301444,57,63,81,70,58,85,83,65,58,59,51,56,11.67,No,65.5,51,85
101445,200020,301445,82,83,72,77,76,72,72,79,86,85,87,87,-7.33,No,79.83,72,87
101446,200021,301446,97,94,89,94,99,94,88,90,95,84,84,89,7.67,No,91.42,84,99
101447,200022,301447,75,76,74,79,70,77,70,81,70,78,72,73,0.67,No,74.58,70,81
101448,200023,301448,87,85,89,90,96,85,87,94,91,100,93,100,-10.67,No,91.42,85,100
101449,200024,301449,74,79,73,86,88,75,79,88,75,76,77,85,-4,No,79.58,73,88
101450,200025,301450,72,68,64,60,56,52,48,44,40,36,32,30,35.33,Yes,50.17,30,72
101451,200001,301451,59,59,57,63,60,57,79,76,79,58,53,57,2.33,No,63.08,53,79
101452,200002,301452,88,89,89,98,98,89,90,91,87,89,87,100,-3.33,No,91.25,87,100
101453,200003,301453,81,87,85,78,77,77,72,80,77,84,83,81,1.67,No,80.17,72,87
101454,200004,301454,73,78,87,82,89,76,77,82,78,76,75,82,1.67,No,79.58,73,89
101455,200005,301455,79,83,71,77,70,77,71,71,76,79,71,70,4.33,No,74.58,70,83
101456,200006,301456,91,96,96,97,87,85,91,96,89,100,85,88,3.33,No,91.75,85,100
101457,200007,301457,88,77,78,82,80,87,85,84,85,86,83,78,-1.33,No,82.75,77,88
101458,200008,301458,51,66,54,59,51,59,80,53,77,57,73,60,-6.33,No,61.67,51,80
101459,200009,301459,89,97,90,83,87,83,96,84,95,95,82,95,1.33,No,89.67,82,97
101460,200010,301460,78,74,70,66,62,58,54,50,46,42,38,34,36,Yes,56,34,78
101461,200011,301461,75,80,87,74,81,81,79,76,71,78,80,72,4,No,77.83,71,87
101462,200012,301462,75,77,74,85,86,89,88,85,87,83,76,85,-6,No,82.5,74,89
101463,200013,301463,92,92,90,94,86,88,89,96,84,85,89,95,1.67,No,90,84,96
101464,200014,301464,80,83,81,81,83,96,83,81,86,80,93,87,-5.33,No,84.5,80,96
101465,200015,301465,78,75,67,55,81,60,77,83,52,84,50,83,1,No,70.42,50,84
101466,200016,301466,81,84,73,74,70,73,80,71,84,72,76,86,1.33,No,77,70,86
101467,200017,301467,81,82,71,75,70,82,75,78,70,70,77,79,2.67,No,75.83,70,82
101468,200018,301468,91,98,92,89,95,88,86,89,83,83,96,88,4.67,No,89.83,83,98
101469,200019,301469,94,89,92,91,91,86,93,78,84,81,78,88,9.33,No,87.08,78,94
101470,200020,301470,77,73,69,65,61,57,53,49,45,41,37,33,36,Yes,55,33,77
101471,200021,301471,85,78,87,81,86,85,86,77,75,84,75,89,0.67,No,82.33,75,89
101472,200022,301472,58,80,51,52,53,67,75,76,77,56,69,71,-2.33,No,65.42,51,80
101473,200023,301473,87,89,90,88,100,100,100,90,95,88,87,95,-1.33,No,92.42,87,100
101474,200024,301474,92,87,93,85,95,92,87,95,90,86,93,100,-2.33,No,91.25,85,100
101475,200025,301475,77,83,80,84,83,75,70,74,82,82,71,81,2,No,78.5,70,84
101476,200001,301476,88,82,92,91,82,83,85,94,88,80,94,94,-2,No,87.75,80,94
101477,200002,301477,93,92,92,90,95,98,90,91,100,94,88,99,-1.33,No,93.5,88,100
101478,200003,301478,70,75,72,80,71,70,73,81,70,83,81,72,-6.33,No,74.83,70,83
