assessment_id,student_id,subject,assessment_type,date,max_marks,obtained_marks,percentage,grade,term,remarks
ASS_INST_002_000219,STU_INST_002_0016,Chemistry,Unit Test,2025-08-06,100,31,31.7,D,Final Term,Needs Improvement
ASS_INST_002_000220,STU_INST_002_0016,Computer Science,Quiz,2025-08-07,20,10,53.5,C1,Second Term,Satisfactory
ASS_INST_002_000221,STU_INST_002_0016,Economics,Quiz,2025-08-26,80,44,56.2,C1,First Term,Satisfactory
ASS_INST_002_000222,STU_INST_002_0017,Chemistry,Quiz,2025-06-14,80,40,50.8,C1,First Term,Satisfactory
ASS_INST_002_000223,STU_INST_002_0017,Science,Internal Assessment,2025-06-05,80,55,69.9,B2,Final Term,Good
ASS_INST_002_000224,STU_INST_002_0017,Biology,Monthly Test,2025-07-14,80,41,51.4,C1,Second Term,Satisfactory
ASS_INST_002_000225,STU_INST_002_0017,Physics,Final Exam,2025-06-05,20,10,53.9,C1,Second Term,Satisfactory
ASS_INST_002_000226,STU_INST_002_0017,Physics,Practical Exam,2025-05-20,50,32,65.6,B2,Second Term,Good
ASS_INST_002_000227,STU_INST_002_0017,Science,Practical Exam,2025-07-29,100,17,17.8,D,Second Term,Needs Improvement
ASS_INST_002_000228,STU_INST_002_0017,Mathematics,Internal Assessment,2025-06-16,25,15,61.0,B2,Final Term,Good
ASS_INST_002_000229,STU_INST_002_0017,Sanskrit,Internal Assessment,2025-07-04,25,17,71.7,B1,Final Term,Very Good
ASS_INST_002_000230,STU_INST_002_0017,Economics,Practical Exam,2025-06-02,100,60,60.9,B2,Second Term,Good
ASS_INST_002_000231,STU_INST_002_0017,Computer Science,Monthly Test,2025-05-29,50,26,53.7,C1,Second Term,Satisfactory
ASS_INST_002_000232,STU_INST_002_0017,Mathematics,Quiz,2025-09-03,50,31,62.5,B2,Second Term,Good
ASS_INST_002_000233,STU_INST_002_0017,Economics,Assignment,2025-06-28,50,4,9.4,D,First Term,Needs Improvement
ASS_INST_002_000234,STU_INST_002_0017,Biology,Quiz,2025-05-23,80,36,45.7,C2,Second Term,Needs Improvement
ASS_INST_002_000235,STU_INST_002_0017,Hindi,Internal Assessment,2025-09-12,100,24,24.6,D,Final Term,Needs Improvement
ASS_INST_002_000236,STU_INST_002_0017,Sanskrit,Monthly Test,2025-06-09,50,27,54.9,C1,Second Term,Satisfactory
ASS_INST_002_000237,STU_INST_002_0017,Physics,Half Yearly Exam,2025-06-28,80,23,29.9,D,First Term,Needs Improvement
ASS_INST_002_000238,STU_INST_002_0017,Computer Science,Project Work,2025-09-10,100,63,63.3,B2,Second Term,Good
ASS_INST_002_000239,STU_INST_002_0018,Chemistry,Final Exam,2025-06-07,100,51,51.9,C1,Second Term,Satisfactory
ASS_INST_002_000240,STU_INST_002_0018,Mathematics,Assignment,2025-08-24,20,7,36.3,D,Second Term,Needs Improvement
ASS_INST_002_000241,STU_INST_002_0018,English,Project Work,2025-09-11,100,42,42.4,C2,Second Term,Needs Improvement
ASS_INST_002_000242,STU_INST_002_0018,Sanskrit,Quiz,2025-05-29,100,35,35.8,D,Final Term,Needs Improvement
ASS_INST_002_000243,STU_INST_002_0018,Sanskrit,Practical Exam,2025-06-29,80,47,58.8,C1,Final Term,Satisfactory
ASS_INST_002_000244,STU_INST_002_0018,Mathematics,Viva Voce,2025-07-10,50,35,70.5,B1,Final Term,Very Good
ASS_INST_002_000245,STU_INST_002_0018,Economics,Practical Exam,2025-05-24,50,23,47.8,C2,Final Term,Needs Improvement
ASS_INST_002_000246,STU_INST_002_0018,Biology,Viva Voce,2025-09-03,80,26,33.2,D,Second Term,Needs Improvement
ASS_INST_002_000247,STU_INST_002_0018,Biology,Project Work,2025-05-21,20,11,59.2,C1,First Term,Satisfactory
ASS_INST_002_000248,STU_INST_002_0018,Physics,Quiz,2025-07-28,20,11,58.8,C1,Final Term,Satisfactory
ASS_INST_002_000249,STU_INST_002_0018,Science,Practical Exam,2025-06-25,20,10,50.5,C1,First Term,Satisfactory
ASS_INST_002_000250,STU_INST_002_0018,Physics,Internal Assessment,2025-09-06,100,45,45.3,C2,Final Term,Needs Improvement
ASS_INST_002_000251,STU_INST_002_0018,Science,Practical Exam,2025-09-09,25,20,82.5,A2,Second Term,Excellent
ASS_INST_002_000252,STU_INST_002_0018,Mathematics,Practical Exam,2025-07-21,25,12,48.8,C2,Final Term,Needs Improvement
ASS_INST_002_000253,STU_INST_002_0018,Mathematics,Monthly Test,2025-07-26,20,6,33.5,D,Second Term,Needs Improvement
ASS_INST_002_000254,STU_INST_002_0018,Social Studies,Practical Exam,2025-08-21,50,28,57.8,C1,Final Term,Satisfactory
ASS_INST_002_000255,STU_INST_002_0019,Sanskrit,Project Work,2025-07-02,50,33,66.1,B2,Final Term,Good
ASS_INST_002_000256,STU_INST_002_0019,Sanskrit,Quiz,2025-06-13,25,16,64.9,B2,First Term,Good
ASS_INST_002_000257,STU_INST_002_0019,Physics,Assignment,2025-07-12,100,27,27.8,D,Second Term,Needs Improvement
ASS_INST_002_000258,STU_INST_002_0019,Social Studies,Monthly Test,2025-07-09,25,19,78.5,B1,Final Term,Very Good
ASS_INST_002_000259,STU_INST_002_0019,Science,Final Exam,2025-07-31,100,60,60.4,B2,Final Term,Good
ASS_INST_002_000260,STU_INST_002_0019,Computer Science,Practical Exam,2025-07-11,100,66,66.9,B2,Final Term,Good
ASS_INST_002_000261,STU_INST_002_0019,Accountancy,Unit Test,2025-06-06,80,80,100.0,A1,Final Term,Outstanding
ASS_INST_002_000262,STU_INST_002_0019,Accountancy,Internal Assessment,2025-09-06,80,56,70.3,B1,Second Term,Very Good
ASS_INST_002_000263,STU_INST_002_0019,Physics,Half Yearly Exam,2025-08-24,20,13,66.9,B2,First Term,Good
ASS_INST_002_000264,STU_INST_002_0019,Social Studies,Assignment,2025-08-01,50,26,52.6,C1,Final Term,Satisfactory
ASS_INST_002_000265,STU_INST_002_0019,English,Assignment,2025-07-31,20,11,56.5,C1,First Term,Satisfactory
ASS_INST_002_000266,STU_INST_002_0019,Economics,Quiz,2025-08-12,100,34,34.9,D,Second Term,Needs Improvement
ASS_INST_002_000267,STU_INST_002_0019,Accountancy,Project Work,2025-08-30,100,58,58.1,C1,Final Term,Satisfactory
ASS_INST_002_000268,STU_INST_002_0020,Social Studies,Quiz,2025-08-15,80,61,77.5,B1,Final Term,Very Good
ASS_INST_002_000269,STU_INST_002_0020,Sanskrit,Project Work,2025-08-09,100,55,55.9,C1,Final Term,Satisfactory
ASS_INST_002_000270,STU_INST_002_0020,Mathematics,Practical Exam,2025-08-31,20,17,88.3,A2,Second Term,Excellent
ASS_INST_002_000271,STU_INST_002_0020,Social Studies,Unit Test,2025-06-17,20,11,57.7,C1,Final Term,Satisfactory
ASS_INST_002_000272,STU_INST_002_0020,Economics,Quiz,2025-07-19,20,10,53.2,C1,Final Term,Satisfactory
ASS_INST_002_000273,STU_INST_002_0020,Social Studies,Viva Voce,2025-07-10,25,11,45.7,C2,Final Term,Needs Improvement
ASS_INST_002_000274,STU_INST_002_0020,Sanskrit,Assignment,2025-08-23,50,41,83.7,A2,Final Term,Excellent
ASS_INST_002_000275,STU_INST_002_0020,Hindi,Final Exam,2025-05-24,100,39,39.8,D,Second Term,Needs Improvement
ASS_INST_002_000276,STU_INST_002_0020,Hindi,Quiz,2025-06-25,50,17,35.1,D,First Term,Needs Improvement
ASS_INST_002_000277,STU_INST_002_0020,Accountancy,Half Yearly Exam,2025-06-21,20,6,32.3,D,First Term,Needs Improvement
ASS_INST_002_000278,STU_INST_002_0020,Mathematics,Half Yearly Exam,2025-08-01,80,71,88.9,A2,First Term,Excellent
ASS_INST_002_000279,STU_INST_002_0020,Mathematics,Monthly Test,2025-08-16,100,50,50.8,C1,Final Term,Satisfactory
ASS_INST_002_000280,STU_INST_002_0020,Sanskrit,Quiz,2025-08-25,50,24,49.7,C2,Final Term,Needs Improvement
ASS_INST_002_000281,STU_INST_002_0020,Accountancy,Quiz,2025-08-19,20,11,57.6,C1,First Term,Satisfactory
ASS_INST_002_000282,STU_INST_002_0020,Science,Monthly Test,2025-06-06,80,34,43.7,C2,Second Term,Needs Improvement
ASS_INST_002_000283,STU_INST_002_0020,Accountancy,Internal Assessment,2025-06-21,80,27,34.4,D,First Term,Needs Improvement
ASS_INST_002_000284,STU_INST_002_0020,English,Project Work,2025-06-10,80,26,33.6,D,Final Term,Needs Improvement
ASS_INST_002_000285,STU_INST_002_0021,Sanskrit,Final Exam,2025-05-21,20,7,36.9,D,Final Term,Needs Improvement
ASS_INST_002_000286,STU_INST_002_0021,Computer Science,Practical Exam,2025-05-27,80,12,16.1,D,First Term,Needs Improvement
ASS_INST_002_000287,STU_INST_002_0021,Accountancy,Practical Exam,2025-08-20,50,26,53.2,C1,Second Term,Satisfactory
ASS_INST_002_000288,STU_INST_002_0021,Computer Science,Internal Assessment,2025-08-23,25,6,24.1,D,First Term,Needs Improvement
ASS_INST_002_000289,STU_INST_002_0021,Social Studies,Unit Test,2025-06-12,80,49,62.0,B2,First Term,Good
ASS_INST_002_000290,STU_INST_002_0021,Accountancy,Final Exam,2025-07-27,50,33,67.2,B2,First Term,Good
ASS_INST_002_000291,STU_INST_002_0021,Social Studies,Practical Exam,2025-08-01,20,8,41.3,C2,Second Term,Needs Improvement
ASS_INST_002_000292,STU_INST_002_0021,Sanskrit,Internal Assessment,2025-06-05,20,11,58.2,C1,First Term,Satisfactory
ASS_INST_002_000293,STU_INST_002_0021,Social Studies,Half Yearly Exam,2025-07-03,25,16,65.2,B2,First Term,Good
ASS_INST_002_000294,STU_INST_002_0021,Physics,Viva Voce,2025-08-21,25,19,79.2,B1,Final Term,Very Good
ASS_INST_002_000295,STU_INST_002_0021,Chemistry,Internal Assessment,2025-07-25,25,11,45.1,C2,First Term,Needs Improvement
ASS_INST_002_000296,STU_INST_002_0021,Social Studies,Monthly Test,2025-06-13,50,13,26.7,D,First Term,Needs Improvement
ASS_INST_002_000297,STU_INST_002_0021,Sanskrit,Final Exam,2025-09-08,20,7,35.8,D,Second Term,Needs Improvement
ASS_INST_002_000298,STU_INST_002_0021,Computer Science,Practical Exam,2025-05-25,20,4,22.2,D,First Term,Needs Improvement
ASS_INST_002_000299,STU_INST_002_0021,Science,Viva Voce,2025-05-22,50,30,60.7,B2,Final Term,Good
ASS_INST_002_000300,STU_INST_002_0022,Hindi,Unit Test,2025-07-25,80,7,9.3,D,First Term,Needs Improvement
ASS_INST_002_000301,STU_INST_002_0022,Economics,Half Yearly Exam,2025-07-26,20,9,49.3,C2,First Term,Needs Improvement
ASS_INST_002_000302,STU_INST_002_0022,Computer Science,Practical Exam,2025-06-13,100,67,67.5,B2,Final Term,Good
ASS_INST_002_000303,STU_INST_002_0022,Social Studies,Quiz,2025-08-04,80,38,47.9,C2,First Term,Needs Improvement
ASS_INST_002_000304,STU_INST_002_0022,Physics,Project Work,2025-07-06,100,51,51.8,C1,Second Term,Satisfactory
ASS_INST_002_000305,STU_INST_002_0022,Chemistry,Project Work,2025-07-02,20,16,82.2,A2,Second Term,Excellent
ASS_INST_002_000306,STU_INST_002_0022,English,Viva Voce,2025-07-05,100,47,47.2,C2,First Term,Needs Improvement
ASS_INST_002_000307,STU_INST_002_0022,Sanskrit,Monthly Test,2025-07-23,80,47,59.1,C1,First Term,Satisfactory
ASS_INST_002_000308,STU_INST_002_0022,Chemistry,Practical Exam,2025-07-24,80,67,84.0,A2,Final Term,Excellent
ASS_INST_002_000309,STU_INST_002_0022,Science,Viva Voce,2025-06-30,25,15,60.6,B2,Final Term,Good
ASS_INST_002_000310,STU_INST_002_0022,Hindi,Assignment,2025-07-07,25,25,100.0,A1,First Term,Outstanding
ASS_INST_002_000311,STU_INST_002_0022,Accountancy,Unit Test,2025-06-18,50,43,87.0,A2,Final Term,Excellent
ASS_INST_002_000312,STU_INST_002_0023,Social Studies,Half Yearly Exam,2025-07-17,100,73,73.7,B1,First Term,Very Good
ASS_INST_002_000313,STU_INST_002_0023,Physics,Quiz,2025-08-22,100,28,28.1,D,Second Term,Needs Improvement
ASS_INST_002_000314,STU_INST_002_0023,Hindi,Final Exam,2025-06-29,50,25,51.3,C1,Final Term,Satisfactory
ASS_INST_002_000315,STU_INST_002_0023,Biology,Practical Exam,2025-06-12,100,47,47.9,C2,Final Term,Needs Improvement
ASS_INST_002_000316,STU_INST_002_0023,Computer Science,Unit Test,2025-06-08,20,9,45.7,C2,First Term,Needs Improvement
ASS_INST_002_000317,STU_INST_002_0023,Sanskrit,Half Yearly Exam,2025-07-05,80,34,43.4,C2,Second Term,Needs Improvement
ASS_INST_002_000318,STU_INST_002_0023,Accountancy,Unit Test,2025-08-31,25,12,50.6,C1,First Term,Satisfactory
ASS_INST_002_000319,STU_INST_002_0023,Biology,Practical Exam,2025-09-13,50,4,9.8,D,Second Term,Needs Improvement
ASS_INST_002_000320,STU_INST_002_0023,Economics,Unit Test,2025-06-10,20,7,36.4,D,First Term,Needs Improvement
ASS_INST_002_000321,STU_INST_002_0023,Biology,Unit Test,2025-08-27,20,16,83.4,A2,Final Term,Excellent
ASS_INST_002_000322,STU_INST_002_0023,Hindi,Project Work,2025-06-20,100,43,43.4,C2,Final Term,Needs Improvement
ASS_INST_002_000323,STU_INST_002_0023,Accountancy,Unit Test,2025-06-29,20,8,41.3,C2,Second Term,Needs Improvement
ASS_INST_002_000324,STU_INST_002_0023,Physics,Half Yearly Exam,2025-06-03,20,10,51.9,C1,Final Term,Satisfactory
ASS_INST_002_000325,STU_INST_002_0023,Computer Science,Project Work,2025-08-13,25,13,53.6,C1,Second Term,Satisfactory
ASS_INST_002_000326,STU_INST_002_0023,Hindi,Half Yearly Exam,2025-06-07,50,6,12.5,D,Final Term,Needs Improvement
ASS_INST_002_000327,STU_INST_002_0024,Computer Science,Final Exam,2025-06-02,100,76,76.6,B1,Final Term,Very Good
ASS_INST_002_000328,STU_INST_002_0024,Chemistry,Quiz,2025-07-27,20,16,83.9,A2,First Term,Excellent
ASS_INST_002_000329,STU_INST_002_0024,Economics,Quiz,2025-07-26,25,21,84.6,A2,Second Term,Excellent
ASS_INST_002_000330,STU_INST_002_0024,Social Studies,Practical Exam,2025-06-20,20,11,57.2,C1,First Term,Satisfactory
ASS_INST_002_000331,STU_INST_002_0024,Economics,Final Exam,2025-08-29,100,100,100.0,A1,Second Term,Outstanding
ASS_INST_002_000332,STU_INST_002_0024,Accountancy,Project Work,2025-06-15,100,99,99.8,A1,First Term,Outstanding
ASS_INST_002_000333,STU_INST_002_0024,English,Viva Voce,2025-06-12,100,98,98.2,A1,Second Term,Outstanding
ASS_INST_002_000334,STU_INST_002_0024,Computer Science,Unit Test,2025-06-10,80,70,88.2,A2,First Term,Excellent
ASS_INST_002_000335,STU_INST_002_0024,English,Project Work,2025-08-11,25,16,67.8,B2,Final Term,Good
ASS_INST_002_000336,STU_INST_002_0024,Chemistry,Half Yearly Exam,2025-06-21,50,37,74.1,B1,First Term,Very Good
ASS_INST_002_000337,STU_INST_002_0024,Mathematics,Half Yearly Exam,2025-08-12,50,49,99.7,A1,First Term,Outstanding
ASS_INST_002_000338,STU_INST_002_0024,Hindi,Half Yearly Exam,2025-07-01,50,16,33.0,D,Second Term,Needs Improvement
ASS_INST_002_000339,STU_INST_002_0024,Accountancy,Assignment,2025-09-10,25,15,60.9,B2,First Term,Good
ASS_INST_002_000340,STU_INST_002_0024,Biology,Unit Test,2025-06-30,20,16,82.3,A2,First Term,Excellent
ASS_INST_002_000341,STU_INST_002_0024,English,Half Yearly Exam,2025-05-20,20,13,70.0,B2,Second Term,Good
ASS_INST_002_000342,STU_INST_002_0024,Biology,Practical Exam,2025-06-01,50,33,66.9,B2,First Term,Good
ASS_INST_002_000343,STU_INST_002_0024,Hindi,Unit Test,2025-09-08,50,50,100.0,A1,First Term,Outstanding
ASS_INST_002_000344,STU_INST_002_0024,Social Studies,Viva Voce,2025-06-05,20,17,89.1,A2,Second Term,Excellent
ASS_INST_002_000345,STU_INST_002_0025,Sanskrit,Practical Exam,2025-07-08,20,14,72.8,B1,Final Term,Very Good
ASS_INST_002_000346,STU_INST_002_0025,Computer Science,Practical Exam,2025-08-09,20,8,41.6,C2,Second Term,Needs Improvement
ASS_INST_002_000347,STU_INST_002_0025,Physics,Assignment,2025-05-19,80,36,45.5,C2,Second Term,Needs Improvement
ASS_INST_002_000348,STU_INST_002_0025,Science,Assignment,2025-08-13,100,62,62.7,B2,Second Term,Good
ASS_INST_002_000349,STU_INST_002_0025,Social Studies,Internal Assessment,2025-07-19,100,63,63.3,B2,Second Term,Good
ASS_INST_002_000350,STU_INST_002_0025,Computer Science,Final Exam,2025-07-23,25,22,88.8,A2,First Term,Excellent
ASS_INST_002_000351,STU_INST_002_0025,Accountancy,Viva Voce,2025-05-28,20,12,62.2,B2,Second Term,Good
ASS_INST_002_000352,STU_INST_002_0025,Biology,Assignment,2025-08-09,50,42,85.4,A2,Second Term,Excellent
ASS_INST_002_000353,STU_INST_002_0025,Economics,Half Yearly Exam,2025-08-19,20,13,67.2,B2,First Term,Good
ASS_INST_002_000354,STU_INST_002_0025,Science,Quiz,2025-07-27,50,25,51.4,C1,Second Term,Satisfactory
ASS_INST_002_000355,STU_INST_002_0025,Sanskrit,Unit Test,2025-06-28,80,33,41.5,C2,First Term,Needs Improvement
ASS_INST_002_000356,STU_INST_002_0025,Mathematics,Half Yearly Exam,2025-06-09,100,69,70.0,B2,Second Term,Good
ASS_INST_002_000357,STU_INST_002_0025,English,Assignment,2025-09-12,50,24,48.9,C2,First Term,Needs Improvement
ASS_INST_002_000358,STU_INST_002_0025,Sanskrit,Project Work,2025-08-14,100,53,53.5,C1,First Term,Satisfactory
ASS_INST_002_000359,STU_INST_002_0025,Science,Practical Exam,2025-05-19,25,10,40.6,C2,Second Term,Needs Improvement
ASS_INST_002_000360,STU_INST_002_0025,Chemistry,Quiz,2025-05-22,20,11,55.6,C1,First Term,Satisfactory
ASS_INST_002_000361,STU_INST_002_0025,Hindi,Internal Assessment,2025-06-03,100,66,66.2,B2,First Term,Good
ASS_INST_002_000362,STU_INST_002_0026,Biology,Internal Assessment,2025-05-25,100,39,39.2,D,First Term,Needs Improvement
ASS_INST_002_000363,STU_INST_002_0026,Science,Unit Test,2025-08-29,50,16,33.7,D,Second Term,Needs Improvement
ASS_INST_002_000364,STU_INST_002_0026,Accountancy,Practical Exam,2025-06-15,80,38,47.7,C2,Second Term,Needs Improvement
ASS_INST_002_000365,STU_INST_002_0026,Economics,Unit Test,2025-07-15,20,10,54.9,C1,Second Term,Satisfactory
ASS_INST_002_000366,STU_INST_002_0026,Computer Science,Assignment,2025-08-11,20,9,46.3,C2,First Term,Needs Improvement
ASS_INST_002_000367,STU_INST_002_0026,English,Monthly Test,2025-08-26,80,64,80.6,A2,First Term,Excellent
ASS_INST_002_000368,STU_INST_002_0026,Social Studies,Final Exam,2025-07-20,50,24,48.3,C2,Final Term,Needs Improvement
ASS_INST_002_000369,STU_INST_002_0026,English,Monthly Test,2025-08-07,50,27,55.8,C1,First Term,Satisfactory
ASS_INST_002_000370,STU_INST_002_0026,Computer Science,Internal Assessment,2025-05-23,20,12,62.4,B2,Second Term,Good
ASS_INST_002_000371,STU_INST_002_0026,Biology,Unit Test,2025-09-10,25,13,53.6,C1,Second Term,Satisfactory
ASS_INST_002_000372,STU_INST_002_0026,Social Studies,Viva Voce,2025-08-27,20,5,29.1,D,Second Term,Needs Improvement
ASS_INST_002_000373,STU_INST_002_0026,Economics,Project Work,2025-08-13,20,6,31.6,D,Final Term,Needs Improvement
ASS_INST_002_000374,STU_INST_002_0026,Hindi,Quiz,2025-06-29,20,5,26.6,D,First Term,Needs Improvement
ASS_INST_002_000375,STU_INST_002_0026,Chemistry,Unit Test,2025-08-15,100,22,22.7,D,Second Term,Needs Improvement
ASS_INST_002_000376,STU_INST_002_0026,Computer Science,Final Exam,2025-06-11,20,10,51.4,C1,Second Term,Satisfactory
ASS_INST_002_000377,STU_INST_002_0027,Computer Science,Unit Test,2025-05-19,80,51,64.7,B2,First Term,Good
ASS_INST_002_000378,STU_INST_002_0027,Computer Science,Final Exam,2025-06-23,100,55,55.3,C1,Final Term,Satisfactory
ASS_INST_002_000379,STU_INST_002_0027,Sanskrit,Project Work,2025-06-14,80,44,55.1,C1,Final Term,Satisfactory
ASS_INST_002_000380,STU_INST_002_0027,Sanskrit,Monthly Test,2025-06-23,25,5,23.9,D,First Term,Needs Improvement
ASS_INST_002_000381,STU_INST_002_0027,Chemistry,Half Yearly Exam,2025-08-05,80,41,51.3,C1,Final Term,Satisfactory
ASS_INST_002_000382,STU_INST_002_0027,Chemistry,Internal Assessment,2025-08-08,20,10,51.9,C1,Final Term,Satisfactory
ASS_INST_002_000383,STU_INST_002_0027,English,Monthly Test,2025-05-30,100,72,72.5,B1,First Term,Very Good
ASS_INST_002_000384,STU_INST_002_0027,Economics,Quiz,2025-08-29,20,9,48.4,C2,Final Term,Needs Improvement
ASS_INST_002_000385,STU_INST_002_0027,Chemistry,Half Yearly Exam,2025-07-16,100,73,73.7,B1,Second Term,Very Good
ASS_INST_002_000386,STU_INST_002_0027,Science,Monthly Test,2025-06-02,25,11,44.6,C2,First Term,Needs Improvement
ASS_INST_002_000387,STU_INST_002_0027,Social Studies,Final Exam,2025-07-20,50,25,50.4,C1,Final Term,Satisfactory
ASS_INST_002_000388,STU_INST_002_0027,Social Studies,Unit Test,2025-06-26,20,12,63.3,B2,Final Term,Good
ASS_INST_002_000389,STU_INST_002_0027,Economics,Internal Assessment,2025-06-06,20,9,46.9,C2,Second Term,Needs Improvement
ASS_INST_002_000390,STU_INST_002_0028,English,Practical Exam,2025-07-07,20,6,30.7,D,First Term,Needs Improvement
ASS_INST_002_000391,STU_INST_002_0028,Mathematics,Project Work,2025-06-17,80,32,40.1,C2,Final Term,Needs Improvement
ASS_INST_002_000392,STU_INST_002_0028,Sanskrit,Final Exam,2025-07-30,50,50,100.0,A1,First Term,Outstanding
ASS_INST_002_000393,STU_INST_002_0028,Accountancy,Half Yearly Exam,2025-08-18,100,59,59.7,C1,Final Term,Satisfactory
ASS_INST_002_000394,STU_INST_002_0028,Science,Final Exam,2025-08-31,25,17,70.4,B1,Final Term,Very Good
ASS_INST_002_000395,STU_INST_002_0028,Chemistry,Project Work,2025-08-07,50,19,38.8,D,Final Term,Needs Improvement
ASS_INST_002_000396,STU_INST_002_0028,Hindi,Project Work,2025-08-30,25,16,64.1,B2,First Term,Good
ASS_INST_002_000397,STU_INST_002_0028,Chemistry,Assignment,2025-08-03,80,65,81.9,A2,Final Term,Excellent
ASS_INST_002_000398,STU_INST_002_0028,Science,Half Yearly Exam,2025-07-07,50,12,24.3,D,Second Term,Needs Improvement
ASS_INST_002_000399,STU_INST_002_0028,Physics,Internal Assessment,2025-05-28,20,12,61.7,B2,First Term,Good
ASS_INST_002_000400,STU_INST_002_0028,Biology,Project Work,2025-08-26,80,49,61.6,B2,Final Term,Good
ASS_INST_002_000401,STU_INST_002_0028,Chemistry,Half Yearly Exam,2025-07-24,25,15,63.8,B2,First Term,Good
ASS_INST_002_000402,STU_INST_002_0028,Biology,Final Exam,2025-07-19,25,24,96.0,A1,First Term,Outstanding
ASS_INST_002_000403,STU_INST_002_0028,Science,Quiz,2025-05-27,20,10,53.2,C1,Final Term,Satisfactory
ASS_INST_002_000404,STU_INST_002_0029,Chemistry,Practical Exam,2025-09-09,20,12,60.5,B2,First Term,Good
ASS_INST_002_000405,STU_INST_002_0029,Physics,Quiz,2025-06-09,50,32,65.9,B2,Second Term,Good
ASS_INST_002_000406,STU_INST_002_0029,Chemistry,Internal Assessment,2025-08-22,80,80,100.0,A1,Second Term,Outstanding
ASS_INST_002_000407,STU_INST_002_0029,Economics,Project Work,2025-09-01,50,35,71.9,B1,Second Term,Very Good
