incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_002_000162,STU_INST_002_0128,2025-03-04,Classroom Disruption,Moderate,Student involved in classroom disruption during sports period,Class Teacher Rekha Sen,Written Warning,True,False,True,False
BEH_INST_002_000163,STU_INST_002_0129,2025-05-30,Disrespect to Teacher,Major,Student involved in disrespect to teacher during assembly,Principal Reyansh Srivastava,Suspension,False,False,False,False
BEH_INST_002_000164,STU_INST_002_0131,2025-05-10,Verbal Abuse,Minor,Student involved in verbal abuse during sports period,Class Teacher Ananya Shukla,Counseling,True,True,False,True
BEH_INST_002_000165,STU_INST_002_0131,2025-03-07,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Discipline Incharge Advait Banerjee,Written Warning,True,False,False,False
BEH_INST_002_000166,STU_INST_002_0132,2025-05-12,Cheating in Exam,Minor,Student involved in cheating in exam during break time,Class Teacher Anil Sarkar,After School Detention,True,False,False,False
BEH_INST_002_000167,STU_INST_002_0134,2025-05-09,Uniform Violation,Severe,Student involved in uniform violation during sports period,Principal Ira Chaturvedi,Parent Meeting,True,False,False,False
BEH_INST_002_000168,STU_INST_002_0134,2025-09-04,Classroom Disruption,Major,Student involved in classroom disruption during sports period,Class Teacher Rahul Mukherjee,Counseling,False,False,False,False
BEH_INST_002_000169,STU_INST_002_0136,2025-06-16,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Principal Harsh Gowda,Verbal Warning,True,False,False,False
BEH_INST_002_000170,STU_INST_002_0137,2025-07-13,Incomplete Homework,Major,Student involved in incomplete homework during assembly,Class Teacher Tanvi Menon,Community Service,True,True,False,False
BEH_INST_002_000171,STU_INST_002_0140,2025-07-23,Fighting,Severe,Student involved in fighting during class hours,Discipline Incharge Ishaan Pal,Counseling,False,True,True,True
BEH_INST_002_000172,STU_INST_002_0141,2025-03-29,Late Coming,Severe,Student involved in late coming during class hours,Subject Teacher Tanya Mondal,Suspension,True,True,False,False
BEH_INST_002_000173,STU_INST_002_0142,2025-05-12,Incomplete Homework,Minor,Student involved in incomplete homework during break time,Discipline Incharge Saanvi Bhatt,Behavior Contract,False,False,True,False
BEH_INST_002_000174,STU_INST_002_0142,2025-03-08,Classroom Disruption,Moderate,Student involved in classroom disruption during break time,Principal Manoj Rao,Written Warning,True,True,True,False
BEH_INST_002_000175,STU_INST_002_0142,2025-09-07,Bullying,Major,Student involved in bullying during sports period,Class Teacher Advait Agarwal,Suspension,False,False,False,True
BEH_INST_002_000176,STU_INST_002_0142,2025-09-14,Fighting,Moderate,Student involved in fighting during class hours,Discipline Incharge Swati Saha,Apology Letter,False,True,True,True
BEH_INST_002_000177,STU_INST_002_0144,2025-08-19,Bullying,Moderate,Student involved in bullying during sports period,Class Teacher Vivaan Chakraborty,After School Detention,True,True,False,False
BEH_INST_002_000178,STU_INST_002_0145,2025-04-13,Mobile Phone Usage,Major,Student involved in mobile phone usage during class hours,Discipline Incharge Rudra More,Written Warning,True,True,True,False
BEH_INST_002_000179,STU_INST_002_0146,2025-03-17,Cheating in Exam,Minor,Student involved in cheating in exam during break time,Subject Teacher Deepak Mittal,Community Service,True,False,True,False
BEH_INST_002_000180,STU_INST_002_0146,2025-03-19,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Principal Kiara Kamath,Parent Meeting,True,True,True,False
BEH_INST_002_000181,STU_INST_002_0149,2025-07-25,Bunking Classes,Severe,Student involved in bunking classes during sports period,Class Teacher Vivaan Kumar,Parent Meeting,True,False,False,False
BEH_INST_002_000182,STU_INST_002_0150,2025-03-14,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Class Teacher Vihaan Khanna,Suspension,True,True,True,False
BEH_INST_002_000183,STU_INST_002_0151,2025-06-03,Bunking Classes,Minor,Student involved in bunking classes during sports period,Subject Teacher Sanjay Malhotra,Verbal Warning,False,True,True,False
BEH_INST_002_000184,STU_INST_002_0152,2025-04-16,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Discipline Incharge Saanvi Chowdhury,Parent Meeting,False,True,False,False
BEH_INST_002_000185,STU_INST_002_0152,2025-09-09,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Discipline Incharge Maya Mehta,Counseling,False,False,False,False
BEH_INST_002_000186,STU_INST_002_0152,2025-09-02,Late Coming,Minor,Student involved in late coming during sports period,Principal Anil Mondal,Community Service,False,True,False,False
BEH_INST_002_000187,STU_INST_002_0153,2025-05-02,Late Coming,Severe,Student involved in late coming during assembly,Class Teacher Riya Arora,Suspension,True,True,True,False
BEH_INST_002_000188,STU_INST_002_0153,2025-08-01,Fighting,Minor,Student involved in fighting during break time,Class Teacher Suresh Chowdhury,Community Service,True,True,False,False
BEH_INST_002_000189,STU_INST_002_0156,2025-07-16,Cheating in Exam,Moderate,Student involved in cheating in exam during assembly,Principal Vikram Joshi,Behavior Contract,False,True,True,False
BEH_INST_002_000190,STU_INST_002_0156,2025-07-06,Uniform Violation,Severe,Student involved in uniform violation during sports period,Principal Khushi Aggarwal,Counseling,False,True,True,False
BEH_INST_002_000191,STU_INST_002_0156,2025-09-09,Cheating in Exam,Severe,Student involved in cheating in exam during class hours,Principal Pihu Mehta,Parent Meeting,False,False,True,False
BEH_INST_002_000192,STU_INST_002_0160,2025-04-22,Bullying,Moderate,Student involved in bullying during class hours,Discipline Incharge Sneha Shetty,Verbal Warning,True,False,False,True
BEH_INST_002_000193,STU_INST_002_0160,2025-08-10,Damage to Property,Severe,Student involved in damage to property during break time,Subject Teacher Rajesh Bansal,Community Service,False,True,False,False
BEH_INST_002_000194,STU_INST_002_0161,2025-07-15,Bullying,Minor,Student involved in bullying during class hours,Principal Varun Biswas,After School Detention,True,True,True,False
BEH_INST_002_000195,STU_INST_002_0161,2025-03-28,Fighting,Minor,Student involved in fighting during class hours,Class Teacher Zara Kumar,Written Warning,True,True,True,False
BEH_INST_002_000196,STU_INST_002_0162,2025-06-06,Uniform Violation,Severe,Student involved in uniform violation during break time,Class Teacher Meera Pal,Written Warning,False,True,False,False
BEH_INST_002_000197,STU_INST_002_0162,2025-04-27,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Class Teacher Riya Ghosh,Community Service,False,True,False,False
BEH_INST_002_000198,STU_INST_002_0162,2025-05-07,Damage to Property,Severe,Student involved in damage to property during break time,Discipline Incharge Reyansh Goel,Verbal Warning,True,True,True,False
BEH_INST_002_000199,STU_INST_002_0163,2025-03-23,Bullying,Minor,Student involved in bullying during assembly,Subject Teacher Kavita Dutta,After School Detention,False,True,True,True
BEH_INST_002_000200,STU_INST_002_0163,2025-06-28,Cheating in Exam,Moderate,Student involved in cheating in exam during sports period,Discipline Incharge Preeti Patel,Suspension,False,True,False,False
BEH_INST_002_000201,STU_INST_002_0164,2025-03-02,Bullying,Minor,Student involved in bullying during assembly,Subject Teacher Riya Goyal,Verbal Warning,False,True,True,False
BEH_INST_002_000202,STU_INST_002_0165,2025-06-21,Fighting,Minor,Student involved in fighting during assembly,Discipline Incharge Pooja Krishnan,After School Detention,False,False,True,True
BEH_INST_002_000203,STU_INST_002_0165,2025-07-09,Bullying,Moderate,Student involved in bullying during break time,Class Teacher Dhruv Pal,Parent Meeting,False,False,False,False
BEH_INST_002_000204,STU_INST_002_0166,2025-07-02,Uniform Violation,Minor,Student involved in uniform violation during sports period,Subject Teacher Yogesh Modi,Suspension,False,True,True,False
BEH_INST_002_000205,STU_INST_002_0169,2025-07-23,Verbal Abuse,Severe,Student involved in verbal abuse during break time,Principal Aarav Aggarwal,Verbal Warning,False,True,False,True
BEH_INST_002_000206,STU_INST_002_0170,2025-05-02,Bunking Classes,Major,Student involved in bunking classes during sports period,Principal Rajesh Pal,Verbal Warning,True,True,True,False
BEH_INST_002_000207,STU_INST_002_0170,2025-04-06,Uniform Violation,Severe,Student involved in uniform violation during assembly,Subject Teacher Harsh Trivedi,Suspension,True,True,False,False
BEH_INST_002_000208,STU_INST_002_0170,2025-07-15,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during assembly,Principal Aarav Khanna,Written Warning,True,False,False,False
BEH_INST_002_000209,STU_INST_002_0171,2025-08-21,Damage to Property,Minor,Student involved in damage to property during class hours,Subject Teacher Ira Kumar,After School Detention,False,True,False,False
BEH_INST_002_000210,STU_INST_002_0172,2025-08-08,Late Coming,Moderate,Student involved in late coming during sports period,Class Teacher Dhruv Kumar,Verbal Warning,False,True,False,False
BEH_INST_002_000211,STU_INST_002_0173,2025-03-28,Bunking Classes,Moderate,Student involved in bunking classes during assembly,Subject Teacher Ira Suthar,Behavior Contract,True,False,True,False
BEH_INST_002_000212,STU_INST_002_0173,2025-08-20,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during sports period,Principal Navya Patil,Parent Meeting,False,False,True,False
BEH_INST_002_000213,STU_INST_002_0174,2025-04-22,Mobile Phone Usage,Minor,Student involved in mobile phone usage during class hours,Principal Sunita Ganguly,Counseling,False,True,False,False
BEH_INST_002_000214,STU_INST_002_0174,2025-04-26,Late Coming,Moderate,Student involved in late coming during assembly,Subject Teacher Rekha Raman,Written Warning,False,False,True,False
BEH_INST_002_000215,STU_INST_002_0175,2025-08-30,Classroom Disruption,Severe,Student involved in classroom disruption during break time,Subject Teacher Sapna More,After School Detention,True,True,True,False
BEH_INST_002_000216,STU_INST_002_0176,2025-08-07,Fighting,Moderate,Student involved in fighting during assembly,Principal Harsh Reddy,Parent Meeting,False,False,False,True
BEH_INST_002_000217,STU_INST_002_0177,2025-03-01,Late Coming,Moderate,Student involved in late coming during class hours,Principal Manisha Patil,Counseling,False,False,True,False
BEH_INST_002_000218,STU_INST_002_0177,2025-09-11,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during break time,Class Teacher Riya Shinde,After School Detention,False,False,False,False
BEH_INST_002_000219,STU_INST_002_0178,2025-03-29,Damage to Property,Minor,Student involved in damage to property during break time,Class Teacher Akash Mathur,Parent Meeting,False,True,True,False
BEH_INST_002_000220,STU_INST_002_0180,2025-07-21,Mobile Phone Usage,Major,Student involved in mobile phone usage during class hours,Class Teacher Ira Rao,Community Service,False,False,True,False
BEH_INST_002_000221,STU_INST_002_0181,2025-07-13,Bullying,Minor,Student involved in bullying during sports period,Subject Teacher Meera Tiwari,Verbal Warning,False,False,True,True
BEH_INST_002_000222,STU_INST_002_0182,2025-09-01,Bunking Classes,Moderate,Student involved in bunking classes during sports period,Principal Navya Chaturvedi,Verbal Warning,True,False,False,False
BEH_INST_002_000223,STU_INST_002_0183,2025-05-01,Damage to Property,Minor,Student involved in damage to property during assembly,Discipline Incharge Harsh Sethi,Community Service,False,True,True,False
BEH_INST_002_000224,STU_INST_002_0184,2025-08-07,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during sports period,Discipline Incharge Riyansh Khanna,Parent Meeting,False,False,True,False
BEH_INST_002_000225,STU_INST_002_0184,2025-03-11,Verbal Abuse,Severe,Student involved in verbal abuse during break time,Discipline Incharge Dev Singhal,Suspension,True,False,True,True
BEH_INST_002_000226,STU_INST_002_0185,2025-04-17,Damage to Property,Minor,Student involved in damage to property during assembly,Class Teacher Arnav Malhotra,Counseling,False,False,False,False
BEH_INST_002_000227,STU_INST_002_0186,2025-08-22,Damage to Property,Moderate,Student involved in damage to property during class hours,Class Teacher Arnav Ghosh,Apology Letter,True,False,False,False
BEH_INST_002_000228,STU_INST_002_0187,2025-06-09,Bunking Classes,Minor,Student involved in bunking classes during class hours,Class Teacher Ravi Mondal,Counseling,True,True,False,False
BEH_INST_002_000229,STU_INST_002_0187,2025-04-26,Uniform Violation,Major,Student involved in uniform violation during assembly,Principal Rajesh Iyer,Counseling,False,False,False,False
BEH_INST_002_000230,STU_INST_002_0188,2025-05-27,Late Coming,Severe,Student involved in late coming during class hours,Subject Teacher Vivaan Mishra,Behavior Contract,True,False,False,False
BEH_INST_002_000231,STU_INST_002_0192,2025-06-06,Incomplete Homework,Major,Student involved in incomplete homework during class hours,Principal Anika Jadhav,Suspension,True,False,True,False
BEH_INST_002_000232,STU_INST_002_0192,2025-07-25,Bullying,Minor,Student involved in bullying during class hours,Class Teacher Vinod Modi,Verbal Warning,True,True,False,True
BEH_INST_002_000233,STU_INST_002_0192,2025-05-12,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Discipline Incharge Saanvi Mandal,Community Service,False,False,True,False
BEH_INST_002_000234,STU_INST_002_0193,2025-07-09,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Principal Karan Arora,Verbal Warning,True,True,True,True
BEH_INST_002_000235,STU_INST_002_0194,2025-09-14,Bullying,Minor,Student involved in bullying during sports period,Subject Teacher Ishaan Subramanian,Apology Letter,True,True,False,True
