fee_id,student_id,fee_type,academic_year,quarter,due_date,amount_due,amount_paid,balance,payment_status,last_payment_date,payment_method,late_fee
FEE_INST_001_000205,STU_INST_001_0037,Lab Fee,2024-25,Q4,2025-09-29,2303,2303,0,Paid,2025-06-11,UPI,0
FEE_INST_001_000206,STU_INST_001_0037,Activity Fee,2024-25,Q1,2025-09-07,6015,6015,0,Paid,2025-06-11,Online Banking,0
FEE_INST_001_000207,STU_INST_001_0037,Exam Fee,2024-25,Q2,2025-12-04,6098,6098,0,Paid,2025-07-20,Card Payment,0
FEE_INST_001_000208,STU_INST_001_0038,Transport Fee,2024-25,Q2,2025-11-03,13186,0,13186,Pending,,,0
FEE_INST_001_000209,STU_INST_001_0038,Exam Fee,2024-25,Q3,2025-12-09,3559,0,3559,Pending,,,469
FEE_INST_001_000210,STU_INST_001_0038,Annual Function Fee,2024-25,Q3,2025-10-06,2337,0,2337,Pending,,,0
FEE_INST_001_000211,STU_INST_001_0038,Tuition Fee,2024-25,Q3,2025-10-27,30556,0,30556,Pending,,,0
FEE_INST_001_000212,STU_INST_001_0039,Sports Fee,2024-25,Q4,2025-11-14,7165,7165,0,Paid,2025-07-21,DD,0
FEE_INST_001_000213,STU_INST_001_0039,Library Fee,2024-25,Q3,2025-08-10,6593,6593,0,Paid,2025-06-19,Online Banking,0
FEE_INST_001_000214,STU_INST_001_0039,Activity Fee,2024-25,Q2,2025-12-03,5908,5908,0,Paid,2025-06-27,Cheque,0
FEE_INST_001_000215,STU_INST_001_0039,Lab Fee,2024-25,Q3,2025-08-02,4197,4197,0,Paid,2025-07-17,Cash,0
FEE_INST_001_000216,STU_INST_001_0040,Annual Function Fee,2024-25,Q4,2025-10-19,2785,1392,1393,Partial,2025-08-14,Online Banking,262
FEE_INST_001_000217,STU_INST_001_0040,Transport Fee,2024-25,Q2,2025-12-03,14834,7417,7417,Partial,2025-08-21,Card Payment,432
FEE_INST_001_000218,STU_INST_001_0040,Tuition Fee,2024-25,Q1,2025-10-14,37249,18624,18625,Partial,2025-08-06,Cheque,0
FEE_INST_001_000219,STU_INST_001_0040,Admission Fee,2024-25,Q3,2025-11-09,9587,4793,4794,Partial,2025-06-03,Cash,0
FEE_INST_001_000220,STU_INST_001_0040,Activity Fee,2024-25,Q4,2025-09-04,2734,1367,1367,Partial,2025-08-25,Card Payment,0
FEE_INST_001_000221,STU_INST_001_0040,Computer Fee,2024-25,Q3,2025-11-20,2258,1129,1129,Partial,2025-06-15,Card Payment,0
FEE_INST_001_000222,STU_INST_001_0040,Exam Fee,2024-25,Q2,2025-10-23,3950,1975,1975,Partial,2025-06-13,Online Banking,104
FEE_INST_001_000223,STU_INST_001_0041,Annual Function Fee,2024-25,Q3,2025-10-03,3103,0,3103,Pending,,,0
FEE_INST_001_000224,STU_INST_001_0041,Transport Fee,2024-25,Q1,2025-10-12,18631,0,18631,Pending,,,370
FEE_INST_001_000225,STU_INST_001_0041,Lab Fee,2024-25,Q2,2025-12-10,3449,0,3449,Pending,,,0
FEE_INST_001_000226,STU_INST_001_0041,Development Fee,2024-25,Q2,2025-11-23,7266,0,7266,Pending,,,0
FEE_INST_001_000227,STU_INST_001_0041,Computer Fee,2024-25,Q4,2025-09-04,6836,0,6836,Pending,,,0
FEE_INST_001_000228,STU_INST_001_0041,Sports Fee,2024-25,Q2,2025-09-01,7464,0,7464,Pending,,,0
FEE_INST_001_000229,STU_INST_001_0042,Sports Fee,2024-25,Q4,2025-12-05,2166,0,2166,Pending,,,0
FEE_INST_001_000230,STU_INST_001_0042,Development Fee,2024-25,Q1,2025-09-28,2126,0,2126,Pending,,,0
FEE_INST_001_000231,STU_INST_001_0042,Tuition Fee,2024-25,Q2,2025-10-13,49527,0,49527,Pending,,,0
FEE_INST_001_000232,STU_INST_001_0042,Library Fee,2024-25,Q1,2025-10-31,4316,0,4316,Pending,,,415
FEE_INST_001_000233,STU_INST_001_0042,Transport Fee,2024-25,Q2,2025-10-27,14887,0,14887,Pending,,,403
FEE_INST_001_000234,STU_INST_001_0043,Lab Fee,2024-25,Q3,2025-11-14,3345,1672,1673,Partial,2025-06-29,DD,416
FEE_INST_001_000235,STU_INST_001_0043,Sports Fee,2024-25,Q1,2025-11-06,2993,1496,1497,Partial,2025-08-30,Card Payment,0
FEE_INST_001_000236,STU_INST_001_0043,Computer Fee,2024-25,Q2,2025-10-17,3518,1759,1759,Partial,2025-08-27,Cheque,0
FEE_INST_001_000237,STU_INST_001_0043,Library Fee,2024-25,Q4,2025-11-29,6230,3115,3115,Partial,2025-05-21,UPI,0
FEE_INST_001_000238,STU_INST_001_0043,Annual Function Fee,2024-25,Q1,2025-08-05,2262,1131,1131,Partial,2025-05-22,UPI,438
FEE_INST_001_000239,STU_INST_001_0043,Activity Fee,2024-25,Q2,2025-11-01,2402,1201,1201,Partial,2025-06-26,Cheque,0
FEE_INST_001_000240,STU_INST_001_0043,Tuition Fee,2024-25,Q2,2025-08-15,35391,17695,17696,Partial,2025-06-06,Cheque,0
FEE_INST_001_000241,STU_INST_001_0044,Sports Fee,2024-25,Q1,2025-11-20,4292,0,4292,Pending,,,316
FEE_INST_001_000242,STU_INST_001_0044,Lab Fee,2024-25,Q3,2025-08-30,6037,0,6037,Pending,,,0
FEE_INST_001_000243,STU_INST_001_0044,Admission Fee,2024-25,Q1,2025-09-23,6748,0,6748,Pending,,,275
FEE_INST_001_000244,STU_INST_001_0044,Tuition Fee,2024-25,Q4,2025-09-06,41961,0,41961,Pending,,,0
FEE_INST_001_000245,STU_INST_001_0044,Library Fee,2024-25,Q2,2025-09-09,2313,0,2313,Pending,,,0
FEE_INST_001_000246,STU_INST_001_0045,Annual Function Fee,2024-25,Q4,2025-11-10,3946,1973,1973,Partial,2025-05-21,Card Payment,0
FEE_INST_001_000247,STU_INST_001_0045,Sports Fee,2024-25,Q1,2025-11-11,2435,1217,1218,Partial,2025-09-04,DD,0
FEE_INST_001_000248,STU_INST_001_0045,Admission Fee,2024-25,Q4,2025-11-01,9489,4744,4745,Partial,2025-05-24,Online Banking,484
FEE_INST_001_000249,STU_INST_001_0045,Development Fee,2024-25,Q2,2025-08-15,6419,3209,3210,Partial,2025-09-08,DD,0
FEE_INST_001_000250,STU_INST_001_0045,Lab Fee,2024-25,Q3,2025-09-05,4718,2359,2359,Partial,2025-05-28,Cash,0
FEE_INST_001_000251,STU_INST_001_0046,Computer Fee,2024-25,Q3,2025-11-13,4687,0,4687,Pending,,,0
FEE_INST_001_000252,STU_INST_001_0046,Library Fee,2024-25,Q1,2025-11-18,3205,0,3205,Pending,,,0
FEE_INST_001_000253,STU_INST_001_0046,Tuition Fee,2024-25,Q4,2025-11-26,23529,0,23529,Pending,,,0
FEE_INST_001_000254,STU_INST_001_0046,Lab Fee,2024-25,Q4,2025-09-10,5804,0,5804,Pending,,,0
FEE_INST_001_000255,STU_INST_001_0047,Lab Fee,2024-25,Q1,2025-10-09,3775,0,3775,Pending,,,0
FEE_INST_001_000256,STU_INST_001_0047,Development Fee,2024-25,Q1,2025-09-23,6499,0,6499,Pending,,,0
FEE_INST_001_000257,STU_INST_001_0047,Exam Fee,2024-25,Q1,2025-10-16,6536,0,6536,Pending,,,456
FEE_INST_001_000258,STU_INST_001_0047,Admission Fee,2024-25,Q3,2025-09-08,13989,0,13989,Pending,,,0
FEE_INST_001_000259,STU_INST_001_0047,Computer Fee,2024-25,Q1,2025-11-01,6132,0,6132,Pending,,,154
FEE_INST_001_000260,STU_INST_001_0048,Lab Fee,2024-25,Q2,2025-08-12,2828,1414,1414,Partial,2025-06-24,DD,0
FEE_INST_001_000261,STU_INST_001_0048,Sports Fee,2024-25,Q2,2025-09-13,5736,2868,2868,Partial,2025-06-07,UPI,0
FEE_INST_001_000262,STU_INST_001_0048,Activity Fee,2024-25,Q1,2025-09-02,6037,3018,3019,Partial,2025-08-16,UPI,0
FEE_INST_001_000263,STU_INST_001_0048,Admission Fee,2024-25,Q1,2025-08-29,5573,2786,2787,Partial,2025-07-26,UPI,0
FEE_INST_001_000264,STU_INST_001_0048,Tuition Fee,2024-25,Q3,2025-10-22,22510,11255,11255,Partial,2025-06-12,Cheque,411
FEE_INST_001_000265,STU_INST_001_0049,Annual Function Fee,2024-25,Q4,2025-10-18,6984,6984,0,Paid,2025-09-08,Cash,0
FEE_INST_001_000266,STU_INST_001_0049,Development Fee,2024-25,Q4,2025-12-14,2509,2509,0,Paid,2025-05-26,DD,0
FEE_INST_001_000267,STU_INST_001_0049,Tuition Fee,2024-25,Q2,2025-09-29,41799,41799,0,Paid,2025-08-01,Cash,0
FEE_INST_001_000268,STU_INST_001_0049,Activity Fee,2024-25,Q2,2025-09-07,7949,7949,0,Paid,2025-08-30,Cash,0
FEE_INST_001_000269,STU_INST_001_0049,Lab Fee,2024-25,Q1,2025-11-09,2217,2217,0,Paid,2025-06-05,Online Banking,0
FEE_INST_001_000270,STU_INST_001_0049,Exam Fee,2024-25,Q3,2025-08-26,3187,3187,0,Paid,2025-09-03,UPI,0
FEE_INST_001_000271,STU_INST_001_0049,Admission Fee,2024-25,Q1,2025-08-04,12994,12994,0,Paid,2025-09-12,Cheque,0
FEE_INST_001_000272,STU_INST_001_0050,Lab Fee,2024-25,Q4,2025-09-18,7841,0,7841,Pending,,,407
FEE_INST_001_000273,STU_INST_001_0050,Annual Function Fee,2024-25,Q3,2025-09-20,5333,0,5333,Pending,,,0
FEE_INST_001_000274,STU_INST_001_0050,Tuition Fee,2024-25,Q3,2025-08-18,37736,0,37736,Pending,,,0
FEE_INST_001_000275,STU_INST_001_0050,Exam Fee,2024-25,Q3,2025-10-27,4790,0,4790,Pending,,,140
FEE_INST_001_000276,STU_INST_001_0051,Exam Fee,2024-25,Q1,2025-11-21,5697,2848,2849,Partial,2025-07-13,UPI,0
FEE_INST_001_000277,STU_INST_001_0051,Transport Fee,2024-25,Q2,2025-11-08,8158,4079,4079,Partial,2025-05-20,Online Banking,472
FEE_INST_001_000278,STU_INST_001_0051,Activity Fee,2024-25,Q3,2025-11-04,6630,3315,3315,Partial,2025-08-18,DD,0
FEE_INST_001_000279,STU_INST_001_0051,Library Fee,2024-25,Q3,2025-11-05,2182,1091,1091,Partial,2025-05-28,Cheque,0
FEE_INST_001_000280,STU_INST_001_0051,Annual Function Fee,2024-25,Q3,2025-10-21,5918,2959,2959,Partial,2025-05-21,Online Banking,0
FEE_INST_001_000281,STU_INST_001_0051,Admission Fee,2024-25,Q1,2025-09-04,12069,6034,6035,Partial,2025-09-14,DD,243
FEE_INST_001_000282,STU_INST_001_0051,Sports Fee,2024-25,Q1,2025-12-05,7532,3766,3766,Partial,2025-08-22,Card Payment,0
FEE_INST_001_000283,STU_INST_001_0052,Development Fee,2024-25,Q3,2025-08-31,6523,0,6523,Pending,,,0
FEE_INST_001_000284,STU_INST_001_0052,Exam Fee,2024-25,Q1,2025-10-12,5548,0,5548,Pending,,,0
FEE_INST_001_000285,STU_INST_001_0052,Transport Fee,2024-25,Q1,2025-08-12,13425,0,13425,Pending,,,409
FEE_INST_001_000286,STU_INST_001_0052,Admission Fee,2024-25,Q1,2025-11-12,10050,0,10050,Pending,,,0
FEE_INST_001_000287,STU_INST_001_0053,Annual Function Fee,2024-25,Q3,2025-10-15,7029,7029,0,Paid,2025-06-17,DD,0
FEE_INST_001_000288,STU_INST_001_0053,Admission Fee,2024-25,Q4,2025-11-17,12843,12843,0,Paid,2025-07-02,UPI,0
FEE_INST_001_000289,STU_INST_001_0053,Library Fee,2024-25,Q3,2025-09-10,4813,4813,0,Paid,2025-06-19,DD,0
FEE_INST_001_000290,STU_INST_001_0053,Lab Fee,2024-25,Q3,2025-09-13,7052,7052,0,Paid,2025-09-03,Card Payment,0
FEE_INST_001_000291,STU_INST_001_0053,Exam Fee,2024-25,Q2,2025-09-01,3693,3693,0,Paid,2025-08-23,Card Payment,0
FEE_INST_001_000292,STU_INST_001_0053,Computer Fee,2024-25,Q4,2025-11-25,5287,5287,0,Paid,2025-08-02,Card Payment,0
FEE_INST_001_000293,STU_INST_001_0053,Tuition Fee,2024-25,Q4,2025-08-12,44643,44643,0,Paid,2025-08-25,Cheque,0
FEE_INST_001_000294,STU_INST_001_0054,Library Fee,2024-25,Q3,2025-08-09,5458,0,5458,Pending,,,0
FEE_INST_001_000295,STU_INST_001_0054,Exam Fee,2024-25,Q4,2025-12-09,3968,0,3968,Pending,,,0
FEE_INST_001_000296,STU_INST_001_0054,Annual Function Fee,2024-25,Q4,2025-12-10,5364,0,5364,Pending,,,0
FEE_INST_001_000297,STU_INST_001_0054,Sports Fee,2024-25,Q3,2025-12-04,5423,0,5423,Pending,,,0
FEE_INST_001_000298,STU_INST_001_0054,Tuition Fee,2024-25,Q4,2025-08-30,40087,0,40087,Pending,,,478
FEE_INST_001_000299,STU_INST_001_0054,Admission Fee,2024-25,Q2,2025-09-24,14731,0,14731,Pending,,,0
FEE_INST_001_000300,STU_INST_001_0054,Computer Fee,2024-25,Q3,2025-11-14,3639,0,3639,Pending,,,166
FEE_INST_001_000301,STU_INST_001_0055,Library Fee,2024-25,Q4,2025-10-29,5503,5503,0,Paid,2025-08-21,DD,0
FEE_INST_001_000302,STU_INST_001_0055,Annual Function Fee,2024-25,Q4,2025-10-26,4045,4045,0,Paid,2025-07-21,Cheque,0
FEE_INST_001_000303,STU_INST_001_0055,Lab Fee,2024-25,Q4,2025-09-23,5206,5206,0,Paid,2025-08-04,DD,0
FEE_INST_001_000304,STU_INST_001_0055,Development Fee,2024-25,Q4,2025-08-23,3198,3198,0,Paid,2025-07-31,Card Payment,0
FEE_INST_001_000305,STU_INST_001_0055,Exam Fee,2024-25,Q3,2025-08-16,2931,2931,0,Paid,2025-08-11,DD,0
FEE_INST_001_000306,STU_INST_001_0055,Computer Fee,2024-25,Q1,2025-08-15,7338,7338,0,Paid,2025-08-28,UPI,0
FEE_INST_001_000307,STU_INST_001_0056,Exam Fee,2024-25,Q3,2025-11-06,7337,0,7337,Pending,,,364
FEE_INST_001_000308,STU_INST_001_0056,Annual Function Fee,2024-25,Q1,2025-12-02,7805,0,7805,Pending,,,0
FEE_INST_001_000309,STU_INST_001_0056,Computer Fee,2024-25,Q1,2025-10-06,5098,0,5098,Pending,,,0
FEE_INST_001_000310,STU_INST_001_0056,Activity Fee,2024-25,Q3,2025-12-01,5663,0,5663,Pending,,,279
FEE_INST_001_000311,STU_INST_001_0056,Transport Fee,2024-25,Q2,2025-11-28,17297,0,17297,Pending,,,321
FEE_INST_001_000312,STU_INST_001_0057,Lab Fee,2024-25,Q1,2025-11-08,6323,6323,0,Paid,2025-08-20,UPI,0
FEE_INST_001_000313,STU_INST_001_0057,Annual Function Fee,2024-25,Q4,2025-08-20,4574,4574,0,Paid,2025-06-03,Cheque,0
FEE_INST_001_000314,STU_INST_001_0057,Development Fee,2024-25,Q1,2025-12-04,2900,2900,0,Paid,2025-08-29,UPI,0
FEE_INST_001_000315,STU_INST_001_0057,Library Fee,2024-25,Q4,2025-10-19,3001,3001,0,Paid,2025-05-25,UPI,0
FEE_INST_001_000316,STU_INST_001_0057,Tuition Fee,2024-25,Q2,2025-11-29,39505,39505,0,Paid,2025-05-21,Cash,0
FEE_INST_001_000317,STU_INST_001_0057,Computer Fee,2024-25,Q3,2025-11-21,3765,3765,0,Paid,2025-07-22,DD,0
FEE_INST_001_000318,STU_INST_001_0057,Admission Fee,2024-25,Q4,2025-10-31,14464,14464,0,Paid,2025-07-17,Card Payment,0
FEE_INST_001_000319,STU_INST_001_0058,Computer Fee,2024-25,Q4,2025-12-06,7010,3505,3505,Partial,2025-06-07,Cheque,220
FEE_INST_001_000320,STU_INST_001_0058,Activity Fee,2024-25,Q2,2025-10-25,7350,3675,3675,Partial,2025-09-10,Card Payment,0
FEE_INST_001_000321,STU_INST_001_0058,Exam Fee,2024-25,Q3,2025-09-08,6611,3305,3306,Partial,2025-05-20,Cheque,0
FEE_INST_001_000322,STU_INST_001_0058,Annual Function Fee,2024-25,Q4,2025-10-30,3070,1535,1535,Partial,2025-06-01,DD,0
FEE_INST_001_000323,STU_INST_001_0059,Sports Fee,2024-25,Q1,2025-09-20,2356,0,2356,Pending,,,287
FEE_INST_001_000324,STU_INST_001_0059,Exam Fee,2024-25,Q3,2025-10-28,3823,0,3823,Pending,,,0
FEE_INST_001_000325,STU_INST_001_0059,Development Fee,2024-25,Q2,2025-11-30,4928,0,4928,Pending,,,0
FEE_INST_001_000326,STU_INST_001_0059,Transport Fee,2024-25,Q3,2025-08-19,11918,0,11918,Pending,,,0
FEE_INST_001_000327,STU_INST_001_0059,Computer Fee,2024-25,Q4,2025-11-19,6475,0,6475,Pending,,,489
FEE_INST_001_000328,STU_INST_001_0059,Lab Fee,2024-25,Q2,2025-11-08,2574,0,2574,Pending,,,414
FEE_INST_001_000329,STU_INST_001_0059,Library Fee,2024-25,Q4,2025-10-24,7982,0,7982,Pending,,,0
FEE_INST_001_000330,STU_INST_001_0060,Development Fee,2024-25,Q4,2025-12-15,3881,3881,0,Paid,2025-07-16,Cheque,0
FEE_INST_001_000331,STU_INST_001_0060,Admission Fee,2024-25,Q3,2025-12-03,14212,14212,0,Paid,2025-06-21,UPI,0
FEE_INST_001_000332,STU_INST_001_0060,Sports Fee,2024-25,Q2,2025-09-28,4129,4129,0,Paid,2025-08-31,Cheque,0
FEE_INST_001_000333,STU_INST_001_0060,Exam Fee,2024-25,Q2,2025-12-06,4802,4802,0,Paid,2025-07-02,Cash,0
FEE_INST_001_000334,STU_INST_001_0060,Annual Function Fee,2024-25,Q4,2025-09-18,2041,2041,0,Paid,2025-08-31,Card Payment,0
FEE_INST_001_000335,STU_INST_001_0060,Transport Fee,2024-25,Q4,2025-11-29,11759,11759,0,Paid,2025-07-08,DD,0
FEE_INST_001_000336,STU_INST_001_0060,Library Fee,2024-25,Q1,2025-10-03,5127,5127,0,Paid,2025-07-04,Card Payment,0
FEE_INST_001_000337,STU_INST_001_0061,Tuition Fee,2024-25,Q3,2025-10-20,45784,0,45784,Pending,,,0
FEE_INST_001_000338,STU_INST_001_0061,Annual Function Fee,2024-25,Q1,2025-08-06,3545,0,3545,Pending,,,0
FEE_INST_001_000339,STU_INST_001_0061,Lab Fee,2024-25,Q1,2025-11-10,5446,0,5446,Pending,,,342
FEE_INST_001_000340,STU_INST_001_0061,Activity Fee,2024-25,Q2,2025-12-05,5048,0,5048,Pending,,,0
FEE_INST_001_000341,STU_INST_001_0061,Computer Fee,2024-25,Q4,2025-09-30,7166,0,7166,Pending,,,145
FEE_INST_001_000342,STU_INST_001_0061,Admission Fee,2024-25,Q3,2025-09-14,13159,0,13159,Pending,,,0
FEE_INST_001_000343,STU_INST_001_0061,Exam Fee,2024-25,Q2,2025-08-17,5749,0,5749,Pending,,,0
FEE_INST_001_000344,STU_INST_001_0062,Development Fee,2024-25,Q3,2025-12-14,6140,0,6140,Pending,,,0
FEE_INST_001_000345,STU_INST_001_0062,Exam Fee,2024-25,Q1,2025-08-11,5617,0,5617,Pending,,,0
FEE_INST_001_000346,STU_INST_001_0062,Admission Fee,2024-25,Q3,2025-12-12,13479,0,13479,Pending,,,442
FEE_INST_001_000347,STU_INST_001_0062,Transport Fee,2024-25,Q4,2025-10-16,16222,0,16222,Pending,,,0
FEE_INST_001_000348,STU_INST_001_0062,Computer Fee,2024-25,Q3,2025-11-19,7533,0,7533,Pending,,,0
FEE_INST_001_000349,STU_INST_001_0062,Sports Fee,2024-25,Q4,2025-08-25,5754,0,5754,Pending,,,0
FEE_INST_001_000350,STU_INST_001_0063,Transport Fee,2024-25,Q2,2025-08-19,14192,0,14192,Pending,,,156
FEE_INST_001_000351,STU_INST_001_0063,Sports Fee,2024-25,Q3,2025-10-24,7490,0,7490,Pending,,,168
FEE_INST_001_000352,STU_INST_001_0063,Admission Fee,2024-25,Q1,2025-09-28,10945,0,10945,Pending,,,303
FEE_INST_001_000353,STU_INST_001_0063,Tuition Fee,2024-25,Q1,2025-08-27,23692,0,23692,Pending,,,0
FEE_INST_001_000354,STU_INST_001_0064,Computer Fee,2024-25,Q1,2025-09-12,7525,3762,3763,Partial,2025-07-08,Online Banking,0
FEE_INST_001_000355,STU_INST_001_0064,Sports Fee,2024-25,Q2,2025-10-20,3227,1613,1614,Partial,2025-07-19,Cash,0
FEE_INST_001_000356,STU_INST_001_0064,Transport Fee,2024-25,Q1,2025-08-21,11787,5893,5894,Partial,2025-06-05,Online Banking,0
FEE_INST_001_000357,STU_INST_001_0064,Development Fee,2024-25,Q2,2025-10-22,6550,3275,3275,Partial,2025-05-29,Cash,0
FEE_INST_001_000358,STU_INST_001_0065,Admission Fee,2024-25,Q3,2025-09-11,11367,0,11367,Pending,,,0
FEE_INST_001_000359,STU_INST_001_0065,Activity Fee,2024-25,Q2,2025-11-09,2226,0,2226,Pending,,,0
FEE_INST_001_000360,STU_INST_001_0065,Tuition Fee,2024-25,Q2,2025-08-04,34076,0,34076,Pending,,,275
FEE_INST_001_000361,STU_INST_001_0065,Sports Fee,2024-25,Q1,2025-12-06,6112,0,6112,Pending,,,0
FEE_INST_001_000362,STU_INST_001_0066,Library Fee,2024-25,Q1,2025-08-31,4123,2061,2062,Partial,2025-07-09,Cheque,0
FEE_INST_001_000363,STU_INST_001_0066,Sports Fee,2024-25,Q1,2025-11-17,6748,3374,3374,Partial,2025-06-24,Card Payment,0
FEE_INST_001_000364,STU_INST_001_0066,Lab Fee,2024-25,Q2,2025-10-10,2485,1242,1243,Partial,2025-06-30,DD,494
FEE_INST_001_000365,STU_INST_001_0066,Computer Fee,2024-25,Q1,2025-09-23,2596,1298,1298,Partial,2025-05-20,DD,0
FEE_INST_001_000366,STU_INST_001_0066,Development Fee,2024-25,Q4,2025-08-21,4778,2389,2389,Partial,2025-08-16,Card Payment,429
FEE_INST_001_000367,STU_INST_001_0067,Library Fee,2024-25,Q2,2025-09-26,3517,0,3517,Pending,,,0
FEE_INST_001_000368,STU_INST_001_0067,Annual Function Fee,2024-25,Q1,2025-10-11,4938,0,4938,Pending,,,0
FEE_INST_001_000369,STU_INST_001_0067,Computer Fee,2024-25,Q3,2025-09-23,6259,0,6259,Pending,,,0
FEE_INST_001_000370,STU_INST_001_0067,Exam Fee,2024-25,Q1,2025-09-25,4312,0,4312,Pending,,,353
FEE_INST_001_000371,STU_INST_001_0067,Tuition Fee,2024-25,Q4,2025-09-12,21505,0,21505,Pending,,,401
FEE_INST_001_000372,STU_INST_001_0068,Transport Fee,2024-25,Q1,2025-12-06,17534,17534,0,Paid,2025-08-30,Online Banking,0
FEE_INST_001_000373,STU_INST_001_0068,Activity Fee,2024-25,Q1,2025-08-13,7543,7543,0,Paid,2025-07-29,Cash,0
FEE_INST_001_000374,STU_INST_001_0068,Admission Fee,2024-25,Q1,2025-11-01,11982,11982,0,Paid,2025-06-10,DD,0
FEE_INST_001_000375,STU_INST_001_0068,Computer Fee,2024-25,Q3,2025-11-05,5087,5087,0,Paid,2025-05-20,DD,0
FEE_INST_001_000376,STU_INST_001_0068,Development Fee,2024-25,Q4,2025-12-05,4448,4448,0,Paid,2025-08-24,UPI,0
FEE_INST_001_000377,STU_INST_001_0069,Exam Fee,2024-25,Q3,2025-08-21,5553,0,5553,Pending,,,102
FEE_INST_001_000378,STU_INST_001_0069,Lab Fee,2024-25,Q1,2025-09-13,6465,0,6465,Pending,,,0
FEE_INST_001_000379,STU_INST_001_0069,Activity Fee,2024-25,Q4,2025-09-07,5850,0,5850,Pending,,,403
FEE_INST_001_000380,STU_INST_001_0069,Sports Fee,2024-25,Q1,2025-09-06,7476,0,7476,Pending,,,0
FEE_INST_001_000381,STU_INST_001_0069,Admission Fee,2024-25,Q3,2025-09-29,11119,0,11119,Pending,,,0
FEE_INST_001_000382,STU_INST_001_0070,Lab Fee,2024-25,Q3,2025-11-16,6217,0,6217,Pending,,,300
FEE_INST_001_000383,STU_INST_001_0070,Development Fee,2024-25,Q1,2025-08-13,6033,0,6033,Pending,,,0
FEE_INST_001_000384,STU_INST_001_0070,Transport Fee,2024-25,Q3,2025-11-12,8900,0,8900,Pending,,,159
FEE_INST_001_000385,STU_INST_001_0070,Activity Fee,2024-25,Q1,2025-09-08,5574,0,5574,Pending,,,457
FEE_INST_001_000386,STU_INST_001_0071,Lab Fee,2024-25,Q3,2025-09-22,3352,0,3352,Pending,,,0
FEE_INST_001_000387,STU_INST_001_0071,Tuition Fee,2024-25,Q1,2025-09-13,28253,0,28253,Pending,,,0
FEE_INST_001_000388,STU_INST_001_0071,Activity Fee,2024-25,Q2,2025-10-04,5586,0,5586,Pending,,,461
FEE_INST_001_000389,STU_INST_001_0071,Admission Fee,2024-25,Q2,2025-08-15,8818,0,8818,Pending,,,0
FEE_INST_001_000390,STU_INST_001_0071,Exam Fee,2024-25,Q3,2025-09-03,2539,0,2539,Pending,,,0
FEE_INST_001_000391,STU_INST_001_0071,Computer Fee,2024-25,Q1,2025-08-31,4504,0,4504,Pending,,,191
FEE_INST_001_000392,STU_INST_001_0072,Lab Fee,2024-25,Q4,2025-08-19,3459,0,3459,Pending,,,189
FEE_INST_001_000393,STU_INST_001_0072,Library Fee,2024-25,Q3,2025-08-11,2903,0,2903,Pending,,,373
FEE_INST_001_000394,STU_INST_001_0072,Tuition Fee,2024-25,Q2,2025-09-03,45323,0,45323,Pending,,,484
FEE_INST_001_000395,STU_INST_001_0072,Sports Fee,2024-25,Q1,2025-08-19,3408,0,3408,Pending,,,0
FEE_INST_001_000396,STU_INST_001_0072,Computer Fee,2024-25,Q2,2025-08-09,6413,0,6413,Pending,,,388
FEE_INST_001_000397,STU_INST_001_0072,Annual Function Fee,2024-25,Q4,2025-09-01,6586,0,6586,Pending,,,0
FEE_INST_001_000398,STU_INST_001_0073,Annual Function Fee,2024-25,Q4,2025-12-02,4997,4997,0,Paid,2025-06-13,UPI,0
FEE_INST_001_000399,STU_INST_001_0073,Lab Fee,2024-25,Q1,2025-08-03,7711,7711,0,Paid,2025-06-20,DD,0
FEE_INST_001_000400,STU_INST_001_0073,Transport Fee,2024-25,Q2,2025-11-18,8806,8806,0,Paid,2025-08-13,DD,0
FEE_INST_001_000401,STU_INST_001_0073,Computer Fee,2024-25,Q4,2025-09-08,2816,2816,0,Paid,2025-08-02,DD,0
FEE_INST_001_000402,STU_INST_001_0073,Library Fee,2024-25,Q3,2025-10-20,2247,2247,0,Paid,2025-07-17,Cash,0
FEE_INST_001_000403,STU_INST_001_0074,Sports Fee,2024-25,Q1,2025-09-26,4578,4578,0,Paid,2025-07-18,DD,0
FEE_INST_001_000404,STU_INST_001_0074,Development Fee,2024-25,Q3,2025-11-26,4897,4897,0,Paid,2025-06-13,Cheque,0
FEE_INST_001_000405,STU_INST_001_0074,Lab Fee,2024-25,Q1,2025-10-29,6470,6470,0,Paid,2025-06-23,Cash,0
FEE_INST_001_000406,STU_INST_001_0074,Exam Fee,2024-25,Q1,2025-11-14,6057,6057,0,Paid,2025-09-05,Cash,0
FEE_INST_001_000407,STU_INST_001_0074,Activity Fee,2024-25,Q1,2025-09-07,4829,4829,0,Paid,2025-07-03,UPI,0
FEE_INST_001_000408,STU_INST_001_0074,Annual Function Fee,2024-25,Q3,2025-09-14,7235,7235,0,Paid,2025-07-15,Cheque,0
FEE_INST_001_000409,STU_INST_001_0075,Tuition Fee,2024-25,Q3,2025-08-24,48752,24376,24376,Partial,2025-08-01,Online Banking,113
FEE_INST_001_000410,STU_INST_001_0075,Activity Fee,2024-25,Q1,2025-10-15,4258,2129,2129,Partial,2025-07-06,Card Payment,0
FEE_INST_001_000411,STU_INST_001_0075,Computer Fee,2024-25,Q4,2025-08-31,7680,3840,3840,Partial,2025-06-19,Cash,0
