fee_id,student_id,fee_type,academic_year,quarter,due_date,amount_due,amount_paid,balance,payment_status,last_payment_date,payment_method,late_fee
FEE_INST_002_000202,STU_INST_002_0037,Admission Fee,2024-25,Q2,2025-10-08,7099,3549,3550,Partial,2025-09-07,Cash,332
FEE_INST_002_000203,STU_INST_002_0037,Library Fee,2024-25,Q3,2025-09-08,7219,3609,3610,Partial,2025-06-19,UPI,0
FEE_INST_002_000204,STU_INST_002_0037,Annual Function Fee,2024-25,Q3,2025-11-11,4245,2122,2123,Partial,2025-08-13,Cheque,0
FEE_INST_002_000205,STU_INST_002_0037,Activity Fee,2024-25,Q1,2025-10-14,4562,2281,2281,Partial,2025-08-29,Cash,0
FEE_INST_002_000206,STU_INST_002_0037,Transport Fee,2024-25,Q1,2025-12-03,9946,4973,4973,Partial,2025-07-22,Card Payment,0
FEE_INST_002_000207,STU_INST_002_0037,Sports Fee,2024-25,Q4,2025-09-17,6747,3373,3374,Partial,2025-08-11,Card Payment,488
FEE_INST_002_000208,STU_INST_002_0037,Development Fee,2024-25,Q4,2025-12-05,4504,2252,2252,Partial,2025-07-13,DD,0
FEE_INST_002_000209,STU_INST_002_0038,Tuition Fee,2024-25,Q1,2025-08-19,24283,12141,12142,Partial,2025-08-28,Cheque,0
FEE_INST_002_000210,STU_INST_002_0038,Annual Function Fee,2024-25,Q3,2025-10-12,6450,3225,3225,Partial,2025-06-25,UPI,0
FEE_INST_002_000211,STU_INST_002_0038,Admission Fee,2024-25,Q1,2025-12-11,14895,7447,7448,Partial,2025-06-05,DD,421
FEE_INST_002_000212,STU_INST_002_0038,Development Fee,2024-25,Q3,2025-10-03,6308,3154,3154,Partial,2025-08-12,Cheque,0
FEE_INST_002_000213,STU_INST_002_0038,Library Fee,2024-25,Q2,2025-11-14,6190,3095,3095,Partial,2025-06-08,Online Banking,214
FEE_INST_002_000214,STU_INST_002_0039,Lab Fee,2024-25,Q1,2025-10-31,5639,5639,0,Paid,2025-09-12,Cash,0
FEE_INST_002_000215,STU_INST_002_0039,Transport Fee,2024-25,Q1,2025-12-13,15920,15920,0,Paid,2025-08-29,Cheque,0
FEE_INST_002_000216,STU_INST_002_0039,Annual Function Fee,2024-25,Q2,2025-10-03,6229,6229,0,Paid,2025-09-05,Cash,0
FEE_INST_002_000217,STU_INST_002_0039,Computer Fee,2024-25,Q4,2025-09-09,6000,6000,0,Paid,2025-08-15,Cheque,0
FEE_INST_002_000218,STU_INST_002_0039,Library Fee,2024-25,Q2,2025-12-11,5926,5926,0,Paid,2025-07-26,Card Payment,0
FEE_INST_002_000219,STU_INST_002_0040,Annual Function Fee,2024-25,Q2,2025-10-15,3228,1614,1614,Partial,2025-07-23,DD,0
FEE_INST_002_000220,STU_INST_002_0040,Transport Fee,2024-25,Q1,2025-09-19,18854,9427,9427,Partial,2025-06-29,DD,0
FEE_INST_002_000221,STU_INST_002_0040,Activity Fee,2024-25,Q4,2025-08-22,6003,3001,3002,Partial,2025-06-06,DD,0
FEE_INST_002_000222,STU_INST_002_0040,Sports Fee,2024-25,Q4,2025-08-13,4844,2422,2422,Partial,2025-07-25,Card Payment,0
FEE_INST_002_000223,STU_INST_002_0040,Exam Fee,2024-25,Q3,2025-11-27,3098,1549,1549,Partial,2025-07-16,Cash,0
FEE_INST_002_000224,STU_INST_002_0040,Computer Fee,2024-25,Q2,2025-08-11,6058,3029,3029,Partial,2025-06-10,Cash,250
FEE_INST_002_000225,STU_INST_002_0040,Library Fee,2024-25,Q3,2025-10-19,6914,3457,3457,Partial,2025-07-15,Card Payment,0
FEE_INST_002_000226,STU_INST_002_0041,Library Fee,2024-25,Q1,2025-10-03,4086,0,4086,Pending,,,242
FEE_INST_002_000227,STU_INST_002_0041,Annual Function Fee,2024-25,Q2,2025-11-24,4567,0,4567,Pending,,,0
FEE_INST_002_000228,STU_INST_002_0041,Tuition Fee,2024-25,Q2,2025-11-05,45802,0,45802,Pending,,,139
FEE_INST_002_000229,STU_INST_002_0041,Sports Fee,2024-25,Q1,2025-10-13,6761,0,6761,Pending,,,321
FEE_INST_002_000230,STU_INST_002_0041,Computer Fee,2024-25,Q4,2025-09-09,4164,0,4164,Pending,,,342
FEE_INST_002_000231,STU_INST_002_0041,Exam Fee,2024-25,Q2,2025-09-27,6241,0,6241,Pending,,,0
FEE_INST_002_000232,STU_INST_002_0042,Tuition Fee,2024-25,Q2,2025-08-16,36377,36377,0,Paid,2025-07-11,UPI,0
FEE_INST_002_000233,STU_INST_002_0042,Activity Fee,2024-25,Q3,2025-08-07,6255,6255,0,Paid,2025-05-21,DD,0
FEE_INST_002_000234,STU_INST_002_0042,Sports Fee,2024-25,Q4,2025-10-31,6642,6642,0,Paid,2025-07-30,Cash,0
FEE_INST_002_000235,STU_INST_002_0042,Transport Fee,2024-25,Q1,2025-09-15,15464,15464,0,Paid,2025-08-31,Online Banking,0
FEE_INST_002_000236,STU_INST_002_0042,Admission Fee,2024-25,Q3,2025-10-09,10076,10076,0,Paid,2025-08-16,Cheque,0
FEE_INST_002_000237,STU_INST_002_0042,Lab Fee,2024-25,Q3,2025-09-19,6588,6588,0,Paid,2025-06-15,UPI,0
FEE_INST_002_000238,STU_INST_002_0043,Tuition Fee,2024-25,Q4,2025-09-01,15820,0,15820,Pending,,,0
FEE_INST_002_000239,STU_INST_002_0043,Library Fee,2024-25,Q4,2025-09-24,5362,0,5362,Pending,,,408
FEE_INST_002_000240,STU_INST_002_0043,Computer Fee,2024-25,Q1,2025-09-13,4529,0,4529,Pending,,,0
FEE_INST_002_000241,STU_INST_002_0043,Admission Fee,2024-25,Q1,2025-11-13,9933,0,9933,Pending,,,0
FEE_INST_002_000242,STU_INST_002_0043,Annual Function Fee,2024-25,Q1,2025-10-22,6544,0,6544,Pending,,,413
FEE_INST_002_000243,STU_INST_002_0044,Lab Fee,2024-25,Q1,2025-08-19,2653,2653,0,Paid,2025-05-23,Cheque,0
FEE_INST_002_000244,STU_INST_002_0044,Computer Fee,2024-25,Q4,2025-08-22,3903,3903,0,Paid,2025-07-13,UPI,0
FEE_INST_002_000245,STU_INST_002_0044,Sports Fee,2024-25,Q4,2025-12-08,6971,6971,0,Paid,2025-05-29,Online Banking,0
FEE_INST_002_000246,STU_INST_002_0044,Annual Function Fee,2024-25,Q3,2025-10-06,3507,3507,0,Paid,2025-08-11,Cheque,0
FEE_INST_002_000247,STU_INST_002_0044,Activity Fee,2024-25,Q3,2025-11-26,5452,5452,0,Paid,2025-08-30,Cheque,0
FEE_INST_002_000248,STU_INST_002_0045,Sports Fee,2024-25,Q2,2025-11-25,5153,5153,0,Paid,2025-08-22,DD,0
FEE_INST_002_000249,STU_INST_002_0045,Library Fee,2024-25,Q4,2025-08-29,4247,4247,0,Paid,2025-07-29,Cheque,0
FEE_INST_002_000250,STU_INST_002_0045,Computer Fee,2024-25,Q3,2025-10-02,2948,2948,0,Paid,2025-06-15,Card Payment,0
FEE_INST_002_000251,STU_INST_002_0045,Tuition Fee,2024-25,Q3,2025-10-28,44068,44068,0,Paid,2025-09-07,Online Banking,0
FEE_INST_002_000252,STU_INST_002_0045,Annual Function Fee,2024-25,Q1,2025-08-02,3572,3572,0,Paid,2025-05-22,UPI,0
FEE_INST_002_000253,STU_INST_002_0045,Admission Fee,2024-25,Q3,2025-10-26,7196,7196,0,Paid,2025-08-29,Online Banking,0
FEE_INST_002_000254,STU_INST_002_0045,Transport Fee,2024-25,Q2,2025-10-17,8172,8172,0,Paid,2025-08-20,Cash,0
FEE_INST_002_000255,STU_INST_002_0046,Library Fee,2024-25,Q1,2025-08-31,6899,3449,3450,Partial,2025-07-02,DD,0
FEE_INST_002_000256,STU_INST_002_0046,Computer Fee,2024-25,Q2,2025-08-10,6792,3396,3396,Partial,2025-07-13,Online Banking,131
FEE_INST_002_000257,STU_INST_002_0046,Annual Function Fee,2024-25,Q3,2025-09-09,2941,1470,1471,Partial,2025-07-07,Cheque,0
FEE_INST_002_000258,STU_INST_002_0046,Activity Fee,2024-25,Q3,2025-08-02,4915,2457,2458,Partial,2025-08-26,Card Payment,0
FEE_INST_002_000259,STU_INST_002_0047,Computer Fee,2024-25,Q2,2025-08-14,6980,3490,3490,Partial,2025-06-15,Cash,0
FEE_INST_002_000260,STU_INST_002_0047,Development Fee,2024-25,Q2,2025-09-29,6038,3019,3019,Partial,2025-06-25,UPI,0
FEE_INST_002_000261,STU_INST_002_0047,Admission Fee,2024-25,Q1,2025-10-15,10803,5401,5402,Partial,2025-05-21,Cash,0
FEE_INST_002_000262,STU_INST_002_0047,Tuition Fee,2024-25,Q1,2025-12-01,21590,10795,10795,Partial,2025-08-13,DD,184
FEE_INST_002_000263,STU_INST_002_0047,Transport Fee,2024-25,Q3,2025-09-16,15962,7981,7981,Partial,2025-06-17,Cash,0
FEE_INST_002_000264,STU_INST_002_0048,Library Fee,2024-25,Q2,2025-09-24,7211,0,7211,Pending,,,0
FEE_INST_002_000265,STU_INST_002_0048,Admission Fee,2024-25,Q1,2025-09-16,8575,0,8575,Pending,,,127
FEE_INST_002_000266,STU_INST_002_0048,Computer Fee,2024-25,Q4,2025-10-13,2507,0,2507,Pending,,,0
FEE_INST_002_000267,STU_INST_002_0048,Activity Fee,2024-25,Q4,2025-11-11,3028,0,3028,Pending,,,0
FEE_INST_002_000268,STU_INST_002_0049,Transport Fee,2024-25,Q3,2025-10-27,18106,18106,0,Paid,2025-07-23,Card Payment,0
FEE_INST_002_000269,STU_INST_002_0049,Admission Fee,2024-25,Q3,2025-10-10,8502,8502,0,Paid,2025-09-12,Online Banking,0
FEE_INST_002_000270,STU_INST_002_0049,Sports Fee,2024-25,Q4,2025-10-22,4951,4951,0,Paid,2025-09-14,UPI,0
FEE_INST_002_000271,STU_INST_002_0049,Lab Fee,2024-25,Q1,2025-12-08,6671,6671,0,Paid,2025-08-12,Online Banking,0
FEE_INST_002_000272,STU_INST_002_0049,Computer Fee,2024-25,Q2,2025-11-03,3284,3284,0,Paid,2025-07-20,Card Payment,0
FEE_INST_002_000273,STU_INST_002_0049,Annual Function Fee,2024-25,Q2,2025-08-19,5637,5637,0,Paid,2025-08-30,Online Banking,0
FEE_INST_002_000274,STU_INST_002_0050,Admission Fee,2024-25,Q2,2025-11-17,9490,4745,4745,Partial,2025-06-08,Card Payment,0
FEE_INST_002_000275,STU_INST_002_0050,Tuition Fee,2024-25,Q4,2025-12-14,17460,8730,8730,Partial,2025-07-30,Cash,0
FEE_INST_002_000276,STU_INST_002_0050,Activity Fee,2024-25,Q3,2025-10-15,3770,1885,1885,Partial,2025-08-04,Online Banking,0
FEE_INST_002_000277,STU_INST_002_0050,Lab Fee,2024-25,Q3,2025-08-19,6736,3368,3368,Partial,2025-07-02,UPI,0
FEE_INST_002_000278,STU_INST_002_0050,Sports Fee,2024-25,Q2,2025-09-18,4323,2161,2162,Partial,2025-09-05,UPI,0
FEE_INST_002_000279,STU_INST_002_0050,Exam Fee,2024-25,Q2,2025-08-22,4857,2428,2429,Partial,2025-08-29,Cheque,152
FEE_INST_002_000280,STU_INST_002_0051,Development Fee,2024-25,Q2,2025-09-24,4652,0,4652,Pending,,,0
FEE_INST_002_000281,STU_INST_002_0051,Tuition Fee,2024-25,Q4,2025-08-21,42422,0,42422,Pending,,,0
FEE_INST_002_000282,STU_INST_002_0051,Activity Fee,2024-25,Q2,2025-08-30,6034,0,6034,Pending,,,0
FEE_INST_002_000283,STU_INST_002_0051,Transport Fee,2024-25,Q3,2025-08-11,17708,0,17708,Pending,,,0
FEE_INST_002_000284,STU_INST_002_0052,Sports Fee,2024-25,Q1,2025-09-27,4734,0,4734,Pending,,,471
FEE_INST_002_000285,STU_INST_002_0052,Lab Fee,2024-25,Q1,2025-10-06,4434,0,4434,Pending,,,418
FEE_INST_002_000286,STU_INST_002_0052,Exam Fee,2024-25,Q4,2025-09-15,6887,0,6887,Pending,,,0
FEE_INST_002_000287,STU_INST_002_0052,Computer Fee,2024-25,Q4,2025-10-05,2751,0,2751,Pending,,,0
FEE_INST_002_000288,STU_INST_002_0052,Tuition Fee,2024-25,Q3,2025-09-03,43958,0,43958,Pending,,,0
FEE_INST_002_000289,STU_INST_002_0052,Activity Fee,2024-25,Q4,2025-08-10,5026,0,5026,Pending,,,311
FEE_INST_002_000290,STU_INST_002_0052,Annual Function Fee,2024-25,Q1,2025-08-08,5165,0,5165,Pending,,,0
FEE_INST_002_000291,STU_INST_002_0053,Lab Fee,2024-25,Q3,2025-09-02,6985,3492,3493,Partial,2025-09-09,Cheque,498
FEE_INST_002_000292,STU_INST_002_0053,Library Fee,2024-25,Q3,2025-11-08,5902,2951,2951,Partial,2025-06-21,Online Banking,0
FEE_INST_002_000293,STU_INST_002_0053,Tuition Fee,2024-25,Q4,2025-08-08,40102,20051,20051,Partial,2025-06-25,Cheque,226
FEE_INST_002_000294,STU_INST_002_0053,Development Fee,2024-25,Q3,2025-08-28,2031,1015,1016,Partial,2025-08-09,Card Payment,0
FEE_INST_002_000295,STU_INST_002_0053,Computer Fee,2024-25,Q4,2025-09-21,7091,3545,3546,Partial,2025-07-25,Online Banking,0
FEE_INST_002_000296,STU_INST_002_0053,Sports Fee,2024-25,Q3,2025-10-15,7094,3547,3547,Partial,2025-06-13,Online Banking,0
FEE_INST_002_000297,STU_INST_002_0054,Admission Fee,2024-25,Q4,2025-08-10,8561,8561,0,Paid,2025-07-23,UPI,0
FEE_INST_002_000298,STU_INST_002_0054,Development Fee,2024-25,Q2,2025-12-01,4966,4966,0,Paid,2025-08-11,Online Banking,0
FEE_INST_002_000299,STU_INST_002_0054,Tuition Fee,2024-25,Q1,2025-08-03,15946,15946,0,Paid,2025-07-12,Card Payment,0
FEE_INST_002_000300,STU_INST_002_0054,Computer Fee,2024-25,Q1,2025-10-08,7394,7394,0,Paid,2025-06-26,UPI,0
FEE_INST_002_000301,STU_INST_002_0054,Activity Fee,2024-25,Q2,2025-08-07,6583,6583,0,Paid,2025-07-14,DD,0
FEE_INST_002_000302,STU_INST_002_0055,Development Fee,2024-25,Q1,2025-10-05,2298,1149,1149,Partial,2025-06-05,Online Banking,0
FEE_INST_002_000303,STU_INST_002_0055,Transport Fee,2024-25,Q2,2025-09-03,8410,4205,4205,Partial,2025-06-11,Online Banking,0
FEE_INST_002_000304,STU_INST_002_0055,Computer Fee,2024-25,Q4,2025-08-20,2799,1399,1400,Partial,2025-09-04,DD,109
FEE_INST_002_000305,STU_INST_002_0055,Admission Fee,2024-25,Q4,2025-08-25,14836,7418,7418,Partial,2025-09-05,Card Payment,0
FEE_INST_002_000306,STU_INST_002_0055,Tuition Fee,2024-25,Q2,2025-11-27,40807,20403,20404,Partial,2025-08-04,Cheque,0
FEE_INST_002_000307,STU_INST_002_0055,Annual Function Fee,2024-25,Q3,2025-10-03,2888,1444,1444,Partial,2025-08-30,UPI,0
FEE_INST_002_000308,STU_INST_002_0055,Lab Fee,2024-25,Q1,2025-10-21,3649,1824,1825,Partial,2025-08-24,Cheque,0
FEE_INST_002_000309,STU_INST_002_0056,Library Fee,2024-25,Q1,2025-09-27,5441,2720,2721,Partial,2025-06-14,UPI,352
FEE_INST_002_000310,STU_INST_002_0056,Sports Fee,2024-25,Q3,2025-12-15,5065,2532,2533,Partial,2025-09-05,Online Banking,0
FEE_INST_002_000311,STU_INST_002_0056,Annual Function Fee,2024-25,Q3,2025-10-20,2983,1491,1492,Partial,2025-06-12,Cash,0
FEE_INST_002_000312,STU_INST_002_0056,Tuition Fee,2024-25,Q1,2025-11-09,31846,15923,15923,Partial,2025-05-26,UPI,0
FEE_INST_002_000313,STU_INST_002_0056,Lab Fee,2024-25,Q2,2025-08-03,2836,1418,1418,Partial,2025-07-05,Cash,0
FEE_INST_002_000314,STU_INST_002_0056,Transport Fee,2024-25,Q2,2025-09-20,15702,7851,7851,Partial,2025-06-08,DD,0
FEE_INST_002_000315,STU_INST_002_0056,Computer Fee,2024-25,Q3,2025-11-18,7108,3554,3554,Partial,2025-08-21,DD,0
FEE_INST_002_000316,STU_INST_002_0057,Computer Fee,2024-25,Q2,2025-11-01,5229,0,5229,Pending,,,0
FEE_INST_002_000317,STU_INST_002_0057,Library Fee,2024-25,Q2,2025-08-04,2522,0,2522,Pending,,,0
FEE_INST_002_000318,STU_INST_002_0057,Activity Fee,2024-25,Q3,2025-11-25,5092,0,5092,Pending,,,289
FEE_INST_002_000319,STU_INST_002_0057,Sports Fee,2024-25,Q4,2025-11-22,7614,0,7614,Pending,,,0
FEE_INST_002_000320,STU_INST_002_0057,Lab Fee,2024-25,Q2,2025-08-27,2789,0,2789,Pending,,,0
FEE_INST_002_000321,STU_INST_002_0058,Library Fee,2024-25,Q2,2025-09-21,7014,7014,0,Paid,2025-07-26,Cash,0
FEE_INST_002_000322,STU_INST_002_0058,Tuition Fee,2024-25,Q4,2025-08-15,16708,16708,0,Paid,2025-06-09,DD,0
FEE_INST_002_000323,STU_INST_002_0058,Exam Fee,2024-25,Q4,2025-08-26,3559,3559,0,Paid,2025-05-31,Card Payment,0
FEE_INST_002_000324,STU_INST_002_0058,Development Fee,2024-25,Q3,2025-08-21,2547,2547,0,Paid,2025-07-25,UPI,0
FEE_INST_002_000325,STU_INST_002_0058,Computer Fee,2024-25,Q2,2025-09-21,7145,7145,0,Paid,2025-06-05,Online Banking,0
FEE_INST_002_000326,STU_INST_002_0058,Annual Function Fee,2024-25,Q4,2025-10-30,4914,4914,0,Paid,2025-09-10,Online Banking,0
FEE_INST_002_000327,STU_INST_002_0059,Sports Fee,2024-25,Q1,2025-12-08,6150,6150,0,Paid,2025-08-08,DD,0
FEE_INST_002_000328,STU_INST_002_0059,Admission Fee,2024-25,Q4,2025-09-12,9130,9130,0,Paid,2025-08-11,DD,0
FEE_INST_002_000329,STU_INST_002_0059,Tuition Fee,2024-25,Q1,2025-11-24,17966,17966,0,Paid,2025-08-30,Online Banking,0
FEE_INST_002_000330,STU_INST_002_0059,Exam Fee,2024-25,Q3,2025-11-08,3346,3346,0,Paid,2025-07-12,Cheque,0
FEE_INST_002_000331,STU_INST_002_0059,Lab Fee,2024-25,Q4,2025-11-28,7898,7898,0,Paid,2025-06-12,UPI,0
FEE_INST_002_000332,STU_INST_002_0059,Activity Fee,2024-25,Q4,2025-12-08,4678,4678,0,Paid,2025-09-04,Cheque,0
FEE_INST_002_000333,STU_INST_002_0060,Library Fee,2024-25,Q1,2025-12-15,4239,2119,2120,Partial,2025-05-23,Online Banking,0
FEE_INST_002_000334,STU_INST_002_0060,Development Fee,2024-25,Q2,2025-11-12,7945,3972,3973,Partial,2025-06-29,Online Banking,0
FEE_INST_002_000335,STU_INST_002_0060,Admission Fee,2024-25,Q3,2025-10-20,9486,4743,4743,Partial,2025-08-18,Cash,0
FEE_INST_002_000336,STU_INST_002_0060,Activity Fee,2024-25,Q2,2025-09-05,5978,2989,2989,Partial,2025-06-02,Card Payment,0
FEE_INST_002_000337,STU_INST_002_0060,Sports Fee,2024-25,Q1,2025-09-07,3764,1882,1882,Partial,2025-06-12,DD,0
FEE_INST_002_000338,STU_INST_002_0060,Lab Fee,2024-25,Q4,2025-09-28,2526,1263,1263,Partial,2025-08-04,Card Payment,0
FEE_INST_002_000339,STU_INST_002_0061,Tuition Fee,2024-25,Q1,2025-11-27,24482,0,24482,Pending,,,420
FEE_INST_002_000340,STU_INST_002_0061,Computer Fee,2024-25,Q2,2025-10-08,3261,0,3261,Pending,,,0
FEE_INST_002_000341,STU_INST_002_0061,Lab Fee,2024-25,Q4,2025-11-30,2164,0,2164,Pending,,,0
FEE_INST_002_000342,STU_INST_002_0061,Admission Fee,2024-25,Q4,2025-11-17,11989,0,11989,Pending,,,0
FEE_INST_002_000343,STU_INST_002_0062,Development Fee,2024-25,Q4,2025-10-30,6272,6272,0,Paid,2025-05-28,Online Banking,0
FEE_INST_002_000344,STU_INST_002_0062,Lab Fee,2024-25,Q4,2025-11-08,6705,6705,0,Paid,2025-09-07,Online Banking,0
FEE_INST_002_000345,STU_INST_002_0062,Annual Function Fee,2024-25,Q4,2025-10-26,5575,5575,0,Paid,2025-06-02,Cheque,0
FEE_INST_002_000346,STU_INST_002_0062,Transport Fee,2024-25,Q4,2025-10-07,16756,16756,0,Paid,2025-08-18,Online Banking,0
FEE_INST_002_000347,STU_INST_002_0062,Admission Fee,2024-25,Q1,2025-11-21,14880,14880,0,Paid,2025-08-23,DD,0
FEE_INST_002_000348,STU_INST_002_0062,Exam Fee,2024-25,Q3,2025-11-24,4477,4477,0,Paid,2025-08-11,Online Banking,0
FEE_INST_002_000349,STU_INST_002_0063,Activity Fee,2024-25,Q2,2025-08-30,2186,2186,0,Paid,2025-07-13,Card Payment,0
FEE_INST_002_000350,STU_INST_002_0063,Sports Fee,2024-25,Q4,2025-10-02,4900,4900,0,Paid,2025-09-12,Cash,0
FEE_INST_002_000351,STU_INST_002_0063,Tuition Fee,2024-25,Q2,2025-11-20,31133,31133,0,Paid,2025-08-17,UPI,0
FEE_INST_002_000352,STU_INST_002_0063,Annual Function Fee,2024-25,Q3,2025-10-08,3504,3504,0,Paid,2025-09-09,Online Banking,0
FEE_INST_002_000353,STU_INST_002_0063,Transport Fee,2024-25,Q4,2025-11-12,15098,15098,0,Paid,2025-07-16,Card Payment,0
FEE_INST_002_000354,STU_INST_002_0063,Exam Fee,2024-25,Q3,2025-11-17,6792,6792,0,Paid,2025-07-23,Card Payment,0
FEE_INST_002_000355,STU_INST_002_0063,Admission Fee,2024-25,Q3,2025-08-20,7173,7173,0,Paid,2025-08-29,Card Payment,0
FEE_INST_002_000356,STU_INST_002_0064,Admission Fee,2024-25,Q1,2025-10-26,5160,0,5160,Pending,,,391
FEE_INST_002_000357,STU_INST_002_0064,Sports Fee,2024-25,Q4,2025-08-14,6138,0,6138,Pending,,,0
FEE_INST_002_000358,STU_INST_002_0064,Library Fee,2024-25,Q4,2025-08-03,3194,0,3194,Pending,,,0
FEE_INST_002_000359,STU_INST_002_0064,Annual Function Fee,2024-25,Q1,2025-11-20,4873,0,4873,Pending,,,104
FEE_INST_002_000360,STU_INST_002_0064,Tuition Fee,2024-25,Q3,2025-09-25,38855,0,38855,Pending,,,0
FEE_INST_002_000361,STU_INST_002_0064,Development Fee,2024-25,Q3,2025-11-04,7338,0,7338,Pending,,,0
FEE_INST_002_000362,STU_INST_002_0064,Exam Fee,2024-25,Q3,2025-09-21,3922,0,3922,Pending,,,0
FEE_INST_002_000363,STU_INST_002_0065,Transport Fee,2024-25,Q4,2025-11-17,16415,0,16415,Pending,,,0
FEE_INST_002_000364,STU_INST_002_0065,Admission Fee,2024-25,Q4,2025-11-20,13298,0,13298,Pending,,,0
FEE_INST_002_000365,STU_INST_002_0065,Tuition Fee,2024-25,Q3,2025-11-30,41495,0,41495,Pending,,,0
FEE_INST_002_000366,STU_INST_002_0065,Annual Function Fee,2024-25,Q1,2025-09-09,5791,0,5791,Pending,,,470
FEE_INST_002_000367,STU_INST_002_0065,Development Fee,2024-25,Q4,2025-10-27,4319,0,4319,Pending,,,469
FEE_INST_002_000368,STU_INST_002_0065,Activity Fee,2024-25,Q1,2025-12-14,5047,0,5047,Pending,,,0
FEE_INST_002_000369,STU_INST_002_0065,Library Fee,2024-25,Q2,2025-09-10,3434,0,3434,Pending,,,0
FEE_INST_002_000370,STU_INST_002_0066,Exam Fee,2024-25,Q3,2025-10-11,6954,0,6954,Pending,,,0
FEE_INST_002_000371,STU_INST_002_0066,Sports Fee,2024-25,Q1,2025-10-22,6000,0,6000,Pending,,,270
FEE_INST_002_000372,STU_INST_002_0066,Computer Fee,2024-25,Q3,2025-10-03,6291,0,6291,Pending,,,0
FEE_INST_002_000373,STU_INST_002_0066,Transport Fee,2024-25,Q1,2025-10-13,14211,0,14211,Pending,,,0
FEE_INST_002_000374,STU_INST_002_0066,Activity Fee,2024-25,Q1,2025-10-23,2641,0,2641,Pending,,,0
FEE_INST_002_000375,STU_INST_002_0066,Admission Fee,2024-25,Q4,2025-10-05,11452,0,11452,Pending,,,341
FEE_INST_002_000376,STU_INST_002_0067,Exam Fee,2024-25,Q1,2025-10-15,6863,3431,3432,Partial,2025-08-27,Online Banking,0
FEE_INST_002_000377,STU_INST_002_0067,Admission Fee,2024-25,Q2,2025-09-01,7533,3766,3767,Partial,2025-07-09,Card Payment,0
FEE_INST_002_000378,STU_INST_002_0067,Lab Fee,2024-25,Q4,2025-08-28,2013,1006,1007,Partial,2025-08-25,DD,0
FEE_INST_002_000379,STU_INST_002_0067,Computer Fee,2024-25,Q1,2025-08-05,5257,2628,2629,Partial,2025-05-28,Card Payment,0
FEE_INST_002_000380,STU_INST_002_0067,Transport Fee,2024-25,Q2,2025-11-03,15599,7799,7800,Partial,2025-08-10,UPI,349
FEE_INST_002_000381,STU_INST_002_0068,Tuition Fee,2024-25,Q2,2025-11-05,42792,21396,21396,Partial,2025-06-12,Cheque,181
FEE_INST_002_000382,STU_INST_002_0068,Transport Fee,2024-25,Q2,2025-11-19,19300,9650,9650,Partial,2025-07-24,Cash,0
FEE_INST_002_000383,STU_INST_002_0068,Library Fee,2024-25,Q2,2025-10-05,2946,1473,1473,Partial,2025-09-13,UPI,0
FEE_INST_002_000384,STU_INST_002_0068,Sports Fee,2024-25,Q2,2025-12-08,7943,3971,3972,Partial,2025-09-03,Online Banking,187
FEE_INST_002_000385,STU_INST_002_0068,Annual Function Fee,2024-25,Q1,2025-11-11,5565,2782,2783,Partial,2025-09-15,Cheque,0
FEE_INST_002_000386,STU_INST_002_0068,Development Fee,2024-25,Q1,2025-10-13,5349,2674,2675,Partial,2025-06-24,DD,0
FEE_INST_002_000387,STU_INST_002_0068,Activity Fee,2024-25,Q3,2025-12-10,2634,1317,1317,Partial,2025-08-14,Card Payment,0
FEE_INST_002_000388,STU_INST_002_0069,Transport Fee,2024-25,Q4,2025-08-03,12226,6113,6113,Partial,2025-09-14,DD,371
FEE_INST_002_000389,STU_INST_002_0069,Tuition Fee,2024-25,Q3,2025-10-10,28677,14338,14339,Partial,2025-09-12,UPI,0
FEE_INST_002_000390,STU_INST_002_0069,Development Fee,2024-25,Q3,2025-08-29,7485,3742,3743,Partial,2025-09-08,Card Payment,111
FEE_INST_002_000391,STU_INST_002_0069,Activity Fee,2024-25,Q3,2025-12-02,6814,3407,3407,Partial,2025-08-20,Cash,0
FEE_INST_002_000392,STU_INST_002_0069,Annual Function Fee,2024-25,Q4,2025-10-18,6244,3122,3122,Partial,2025-05-30,Cash,139
FEE_INST_002_000393,STU_INST_002_0070,Annual Function Fee,2024-25,Q4,2025-09-22,5633,5633,0,Paid,2025-07-21,Cheque,0
FEE_INST_002_000394,STU_INST_002_0070,Transport Fee,2024-25,Q4,2025-08-12,11608,11608,0,Paid,2025-08-17,DD,0
FEE_INST_002_000395,STU_INST_002_0070,Tuition Fee,2024-25,Q3,2025-10-14,42828,42828,0,Paid,2025-05-21,Online Banking,0
FEE_INST_002_000396,STU_INST_002_0070,Activity Fee,2024-25,Q1,2025-10-13,5425,5425,0,Paid,2025-06-19,Cheque,0
FEE_INST_002_000397,STU_INST_002_0071,Computer Fee,2024-25,Q4,2025-08-22,3159,1579,1580,Partial,2025-07-15,Online Banking,0
FEE_INST_002_000398,STU_INST_002_0071,Exam Fee,2024-25,Q1,2025-10-05,7109,3554,3555,Partial,2025-07-23,Online Banking,0
FEE_INST_002_000399,STU_INST_002_0071,Admission Fee,2024-25,Q3,2025-08-10,9512,4756,4756,Partial,2025-08-07,Cash,168
FEE_INST_002_000400,STU_INST_002_0071,Development Fee,2024-25,Q4,2025-10-14,2371,1185,1186,Partial,2025-09-14,Cash,235
FEE_INST_002_000401,STU_INST_002_0072,Activity Fee,2024-25,Q4,2025-09-21,5049,2524,2525,Partial,2025-08-14,UPI,489
