incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_001_000161,STU_INST_001_0131,2025-08-30,Fighting,Moderate,Student involved in fighting during sports period,Principal Swati Kumar,After School Detention,True,False,False,True
BEH_INST_001_000162,STU_INST_001_0132,2025-06-09,Damage to Property,Severe,Student involved in damage to property during class hours,Subject Teacher Harsh Dubey,Community Service,True,False,True,False
BEH_INST_001_000163,STU_INST_001_0134,2025-09-02,Bunking Classes,Minor,Student involved in bunking classes during break time,Principal Om Sen,Community Service,True,False,True,False
BEH_INST_001_000164,STU_INST_001_0135,2025-08-02,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during class hours,Principal Arjun Agarwal,After School Detention,True,True,False,False
BEH_INST_001_000165,STU_INST_001_0135,2025-09-02,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Subject Teacher Ira Kamath,Community Service,True,False,False,False
BEH_INST_001_000166,STU_INST_001_0136,2025-03-22,Classroom Disruption,Minor,Student involved in classroom disruption during class hours,Class Teacher Arnav Kumar,Counseling,True,False,False,False
BEH_INST_001_000167,STU_INST_001_0136,2025-05-30,Classroom Disruption,Major,Student involved in classroom disruption during sports period,Class Teacher Ira Bansal,Counseling,True,True,True,False
BEH_INST_001_000168,STU_INST_001_0137,2025-06-01,Cheating in Exam,Major,Student involved in cheating in exam during sports period,Principal Manisha Rao,Verbal Warning,False,False,True,False
BEH_INST_001_000169,STU_INST_001_0138,2025-06-21,Cheating in Exam,Moderate,Student involved in cheating in exam during sports period,Discipline Incharge Navya Bhatt,Community Service,False,True,False,False
BEH_INST_001_000170,STU_INST_001_0138,2025-08-07,Verbal Abuse,Minor,Student involved in verbal abuse during sports period,Discipline Incharge Isha Ghosh,Written Warning,False,True,False,True
BEH_INST_001_000171,STU_INST_001_0140,2025-04-08,Uniform Violation,Minor,Student involved in uniform violation during assembly,Class Teacher Sunita Das,Counseling,False,True,False,False
BEH_INST_001_000172,STU_INST_001_0141,2025-07-18,Damage to Property,Moderate,Student involved in damage to property during sports period,Discipline Incharge Dhruv Kumar,Community Service,True,False,True,False
BEH_INST_001_000173,STU_INST_001_0142,2025-08-06,Classroom Disruption,Minor,Student involved in classroom disruption during break time,Class Teacher Vikram Vyas,Suspension,True,False,False,False
BEH_INST_001_000174,STU_INST_001_0142,2025-06-09,Fighting,Severe,Student involved in fighting during assembly,Discipline Incharge Rajesh Joshi,Written Warning,True,True,False,False
BEH_INST_001_000175,STU_INST_001_0143,2025-09-07,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Discipline Incharge Riyansh Shah,Behavior Contract,False,False,True,False
BEH_INST_001_000176,STU_INST_001_0143,2025-05-23,Fighting,Major,Student involved in fighting during sports period,Class Teacher Shaurya Pandey,Apology Letter,True,False,True,False
BEH_INST_001_000177,STU_INST_001_0145,2025-08-26,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Discipline Incharge Priyanka Trivedi,Written Warning,True,False,True,False
BEH_INST_001_000178,STU_INST_001_0147,2025-03-06,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during sports period,Class Teacher Tanvi Bansal,Written Warning,False,True,True,False
BEH_INST_001_000179,STU_INST_001_0150,2025-03-23,Mobile Phone Usage,Severe,Student involved in mobile phone usage during assembly,Class Teacher Zara Pawar,Suspension,True,True,True,False
BEH_INST_001_000180,STU_INST_001_0151,2025-03-04,Cheating in Exam,Moderate,Student involved in cheating in exam during break time,Principal Aarohi Sethi,Written Warning,True,False,False,False
BEH_INST_001_000181,STU_INST_001_0151,2025-05-24,Classroom Disruption,Minor,Student involved in classroom disruption during sports period,Subject Teacher Avni Mishra,Verbal Warning,False,False,True,False
BEH_INST_001_000182,STU_INST_001_0151,2025-07-10,Uniform Violation,Minor,Student involved in uniform violation during break time,Subject Teacher Samar Mondal,Community Service,True,True,True,False
BEH_INST_001_000183,STU_INST_001_0153,2025-06-26,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during break time,Subject Teacher Ananya Mishra,Parent Meeting,False,True,False,False
BEH_INST_001_000184,STU_INST_001_0153,2025-03-21,Incomplete Homework,Minor,Student involved in incomplete homework during break time,Subject Teacher Arnav Trivedi,Behavior Contract,True,False,True,False
BEH_INST_001_000185,STU_INST_001_0155,2025-03-20,Incomplete Homework,Moderate,Student involved in incomplete homework during assembly,Class Teacher Om Saha,Written Warning,False,True,True,False
BEH_INST_001_000186,STU_INST_001_0155,2025-08-04,Uniform Violation,Severe,Student involved in uniform violation during break time,Discipline Incharge Samar Sharma,Community Service,False,False,False,False
BEH_INST_001_000187,STU_INST_001_0156,2025-05-21,Incomplete Homework,Moderate,Student involved in incomplete homework during break time,Subject Teacher Ishaan Shah,Counseling,False,True,False,False
BEH_INST_001_000188,STU_INST_001_0156,2025-08-09,Bullying,Severe,Student involved in bullying during assembly,Class Teacher Ananya Bansal,Parent Meeting,False,True,True,True
BEH_INST_001_000189,STU_INST_001_0157,2025-06-30,Classroom Disruption,Severe,Student involved in classroom disruption during sports period,Subject Teacher Rajesh Kapoor,Behavior Contract,False,True,False,False
BEH_INST_001_000190,STU_INST_001_0157,2025-07-31,Bullying,Severe,Student involved in bullying during assembly,Subject Teacher Rohan Khanna,Suspension,True,False,True,True
BEH_INST_001_000191,STU_INST_001_0158,2025-07-04,Cheating in Exam,Minor,Student involved in cheating in exam during class hours,Class Teacher Aryan Menon,Suspension,False,False,False,False
BEH_INST_001_000192,STU_INST_001_0158,2025-07-15,Bunking Classes,Major,Student involved in bunking classes during class hours,Discipline Incharge Karan Khanna,Parent Meeting,True,True,False,False
BEH_INST_001_000193,STU_INST_001_0158,2025-07-11,Mobile Phone Usage,Minor,Student involved in mobile phone usage during break time,Principal Anil Desai,Written Warning,True,True,True,False
BEH_INST_001_000194,STU_INST_001_0159,2025-03-27,Fighting,Moderate,Student involved in fighting during sports period,Subject Teacher Arjit Biswas,After School Detention,True,True,True,True
BEH_INST_001_000195,STU_INST_001_0160,2025-03-06,Uniform Violation,Severe,Student involved in uniform violation during break time,Principal Aadhya Agarwal,After School Detention,True,False,False,False
BEH_INST_001_000196,STU_INST_001_0160,2025-08-17,Cheating in Exam,Minor,Student involved in cheating in exam during break time,Discipline Incharge Maya Shetty,Apology Letter,False,False,True,False
BEH_INST_001_000197,STU_INST_001_0160,2025-06-11,Late Coming,Moderate,Student involved in late coming during class hours,Subject Teacher Manisha Ganguly,Written Warning,False,True,True,False
BEH_INST_001_000198,STU_INST_001_0161,2025-03-04,Fighting,Severe,Student involved in fighting during sports period,Discipline Incharge Harsh Malhotra,Verbal Warning,False,False,True,True
BEH_INST_001_000199,STU_INST_001_0162,2025-04-11,Bunking Classes,Moderate,Student involved in bunking classes during class hours,Principal Krishna Pawar,Behavior Contract,True,False,True,False
BEH_INST_001_000200,STU_INST_001_0164,2025-09-03,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during class hours,Principal Diya Mehta,Counseling,True,False,False,False
BEH_INST_001_000201,STU_INST_001_0164,2025-07-26,Bunking Classes,Minor,Student involved in bunking classes during class hours,Principal Varun Srivastava,Verbal Warning,True,False,False,False
BEH_INST_001_000202,STU_INST_001_0164,2025-06-01,Bullying,Minor,Student involved in bullying during break time,Subject Teacher Arya Chopra,After School Detention,False,False,True,True
BEH_INST_001_000203,STU_INST_001_0166,2025-06-04,Mobile Phone Usage,Minor,Student involved in mobile phone usage during sports period,Class Teacher Kabir Reddy,Counseling,True,True,False,False
BEH_INST_001_000204,STU_INST_001_0167,2025-08-04,Fighting,Moderate,Student involved in fighting during class hours,Subject Teacher Preeti Rao,Suspension,True,False,True,True
BEH_INST_001_000205,STU_INST_001_0168,2025-03-19,Incomplete Homework,Moderate,Student involved in incomplete homework during assembly,Discipline Incharge Vikram Thakkar,Verbal Warning,True,True,False,False
BEH_INST_001_000206,STU_INST_001_0168,2025-04-12,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during assembly,Principal Ishaan Goel,Verbal Warning,False,True,False,False
BEH_INST_001_000207,STU_INST_001_0169,2025-09-03,Classroom Disruption,Minor,Student involved in classroom disruption during class hours,Discipline Incharge Harsh Mandal,After School Detention,True,False,True,False
BEH_INST_001_000208,STU_INST_001_0169,2025-09-04,Classroom Disruption,Major,Student involved in classroom disruption during class hours,Class Teacher Rajesh Bose,Counseling,False,False,False,False
BEH_INST_001_000209,STU_INST_001_0171,2025-05-28,Damage to Property,Moderate,Student involved in damage to property during assembly,Discipline Incharge Seema Iyer,Verbal Warning,True,True,False,False
BEH_INST_001_000210,STU_INST_001_0172,2025-05-25,Cheating in Exam,Severe,Student involved in cheating in exam during break time,Discipline Incharge Shalini Hegde,Community Service,False,False,False,False
BEH_INST_001_000211,STU_INST_001_0173,2025-04-08,Verbal Abuse,Major,Student involved in verbal abuse during break time,Discipline Incharge Isha Trivedi,Apology Letter,True,True,False,False
BEH_INST_001_000212,STU_INST_001_0173,2025-03-15,Verbal Abuse,Moderate,Student involved in verbal abuse during sports period,Discipline Incharge Varun Kamath,Community Service,True,True,True,False
BEH_INST_001_000213,STU_INST_001_0174,2025-06-15,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during assembly,Subject Teacher Raj Bhattacharya,Counseling,True,True,True,False
BEH_INST_001_000214,STU_INST_001_0176,2025-05-03,Fighting,Severe,Student involved in fighting during class hours,Subject Teacher Ishika Sen,Behavior Contract,False,True,False,False
BEH_INST_001_000215,STU_INST_001_0176,2025-06-12,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during assembly,Subject Teacher Ishika Venkatesh,Behavior Contract,False,True,False,False
BEH_INST_001_000216,STU_INST_001_0177,2025-08-25,Incomplete Homework,Major,Student involved in incomplete homework during sports period,Class Teacher Dev Sethi,Behavior Contract,True,False,False,False
BEH_INST_001_000217,STU_INST_001_0178,2025-08-08,Uniform Violation,Severe,Student involved in uniform violation during assembly,Class Teacher Vivaan Chaturvedi,Counseling,True,False,False,False
BEH_INST_001_000218,STU_INST_001_0178,2025-09-09,Bullying,Severe,Student involved in bullying during sports period,Discipline Incharge Veer Sharma,Parent Meeting,False,True,False,False
BEH_INST_001_000219,STU_INST_001_0181,2025-04-11,Uniform Violation,Major,Student involved in uniform violation during class hours,Subject Teacher Tanya Joshi,Apology Letter,False,True,True,False
BEH_INST_001_000220,STU_INST_001_0182,2025-09-07,Bunking Classes,Major,Student involved in bunking classes during class hours,Discipline Incharge Advik Arora,Parent Meeting,True,True,False,False
BEH_INST_001_000221,STU_INST_001_0184,2025-04-20,Late Coming,Severe,Student involved in late coming during sports period,Discipline Incharge Akash Bhat,After School Detention,True,True,False,False
BEH_INST_001_000222,STU_INST_001_0184,2025-07-11,Bullying,Minor,Student involved in bullying during break time,Class Teacher Vivaan Dave,Counseling,True,False,True,False
BEH_INST_001_000223,STU_INST_001_0186,2025-04-30,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during assembly,Class Teacher Krishna Desai,Written Warning,False,False,False,False
BEH_INST_001_000224,STU_INST_001_0187,2025-07-19,Bullying,Major,Student involved in bullying during assembly,Subject Teacher Avni Krishnan,Written Warning,False,True,False,True
BEH_INST_001_000225,STU_INST_001_0190,2025-08-20,Classroom Disruption,Severe,Student involved in classroom disruption during break time,Class Teacher Akash Ganguly,Community Service,True,False,True,False
BEH_INST_001_000226,STU_INST_001_0190,2025-04-01,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during assembly,Principal Sana Das,After School Detention,True,True,True,False
BEH_INST_001_000227,STU_INST_001_0192,2025-04-26,Mobile Phone Usage,Minor,Student involved in mobile phone usage during sports period,Principal Sanjay Modi,After School Detention,False,False,False,False
BEH_INST_001_000228,STU_INST_001_0192,2025-06-08,Damage to Property,Severe,Student involved in damage to property during break time,Discipline Incharge Nidhi Shah,Apology Letter,True,False,True,False
BEH_INST_001_000229,STU_INST_001_0193,2025-07-29,Uniform Violation,Minor,Student involved in uniform violation during assembly,Subject Teacher Sunita Mittal,Counseling,True,False,False,False
BEH_INST_001_000230,STU_INST_001_0194,2025-07-30,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during assembly,Principal Aarav Bhatia,Behavior Contract,True,False,False,False
BEH_INST_001_000231,STU_INST_001_0195,2025-03-30,Incomplete Homework,Minor,Student involved in incomplete homework during class hours,Discipline Incharge Kavya Hegde,After School Detention,False,False,False,False
